,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q0VBL3|RBM15_MOUSE,Rbm15,RNA-binding protein 15 OS=Mus musculus OX=10090 GN=Rbm15 PE=1 SV=1,4,9.6,10.5,10.2,11.7,9.1,8.6,11.4,9.2,10.9,8.7,0.53591,0.83710
sp|Q68FH4|GALK2_MOUSE,Galk2,N-acetylgalactosamine kinase OS=Mus musculus OX=10090 GN=Galk2 PE=1 SV=1,12,9.8,10.1,9.1,10.0,10.1,10.0,10.3,11.4,9.5,9.8,0.39138,0.78965
sp|Q9JHU4|DYHC1_MOUSE,Dync1h1,Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus OX=10090 GN=Dync1h1 PE=1 SV=2,62,10.4,11.1,9.2,9.8,9.5,9.2,10.5,9.8,10.3,10.2,0.97228,0.90313
sp|Q8BR63|F177A_MOUSE,Fam177a1,Protein FAM177A1 OS=Mus musculus OX=10090 GN=Fam177a1 PE=1 SV=1,7,9.0,9.8,9.3,9.8,10.1,9.5,12.1,9.3,10.7,10.3,0.20611,0.69641
sp|Q01405|SC23A_MOUSE,Sec23a,Protein transport protein Sec23A OS=Mus musculus OX=10090 GN=Sec23a PE=1 SV=2,10,11.3,10.9,9.4,9.6,10.2,9.2,10.0,10.3,9.4,9.7,0.21408,0.70081
sp|Q9D662|SC23B_MOUSE,Sec23b,Protein transport protein Sec23B OS=Mus musculus OX=10090 GN=Sec23b PE=1 SV=1,16,10.9,10.7,8.8,9.9,9.8,9.4,9.7,10.1,10.1,10.6,0.96794,0.90274
sp|Q6PFQ7|RASL2_MOUSE,Rasa4,Ras GTPase-activating protein 4 OS=Mus musculus OX=10090 GN=Rasa4 PE=1 SV=1,1,10.4,10.3,8.8,9.4,10.2,9.8,12.5,11.3,8.8,8.5,0.67362,0.86594
sp|P50462|CSRP3_MOUSE,Csrp3,Cysteine and glycine-rich protein 3 OS=Mus musculus OX=10090 GN=Csrp3 PE=1 SV=1,10,13.6,3.7,14.8,10.6,10.5,15.5,4.7,14.6,4.5,7.5,0.69490,0.86951
sp|P97315|CSRP1_MOUSE,Csrp1,Cysteine and glycine-rich protein 1 OS=Mus musculus OX=10090 GN=Csrp1 PE=1 SV=3,17,10.7,10.1,10.9,10.8,10.4,8.8,8.9,8.7,11.7,9.1,0.11230,0.65236
sp|Q8C052|MAP1S_MOUSE,Map1s,Microtubule-associated protein 1S OS=Mus musculus OX=10090 GN=Map1s PE=1 SV=2,10,10.7,11.1,9.2,9.5,10.6,8.8,10.3,10.1,10.1,9.6,0.34289,0.76893
sp|P11930|NUD19_MOUSE,Nudt19,Nucleoside diphosphate-linked moiety X motif 19 OS=Mus musculus OX=10090 GN=Nudt19 PE=1 SV=2,3,9.7,7.9,10.7,9.6,12.0,12.8,8.5,12.6,7.7,8.5,0.96417,0.90239
sp|Q9DBC7|KAP0_MOUSE,Prkar1a,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar1a PE=1 SV=3,11,9.3,10.5,9.8,11.2,10.2,9.6,10.4,9.7,9.4,10.0,0.36783,0.78013
sp|Q9Z2A9|GGT5_MOUSE,Ggt5,Glutathione hydrolase 5 proenzyme OS=Mus musculus OX=10090 GN=Ggt5 PE=1 SV=2,2,12.5,9.3,9.9,11.7,10.6,8.2,8.8,10.7,8.7,9.6,0.06177,0.60983
sp|Q9CPY7|AMPL_MOUSE,Lap3,Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3,23,10.6,8.9,10.4,9.4,10.1,9.6,10.3,10.0,10.8,9.8,0.56156,0.84338
sp|P82198|BGH3_MOUSE,Tgfbi,Transforming growth factor-beta-induced protein ig-h3 OS=Mus musculus OX=10090 GN=Tgfbi PE=1 SV=1,13,12.4,7.4,10.2,9.4,9.6,10.2,9.7,13.3,9.1,8.7,0.74032,0.87653
sp|Q9D823|RL37_MOUSE,Rpl37,60S ribosomal protein L37 OS=Mus musculus OX=10090 GN=Rpl37 PE=3 SV=3,2,10.7,9.7,9.8,10.0,8.2,8.8,12.0,10.3,10.3,10.2,0.37017,0.78111
sp|Q61140|BCAR1_MOUSE,Bcar1,Breast cancer anti-estrogen resistance protein 1 OS=Mus musculus OX=10090 GN=Bcar1 PE=1 SV=2,5,8.9,12.2,9.5,10.7,9.3,9.1,11.2,8.5,10.5,10.2,0.76890,0.88057
sp|Q64737|PUR2_MOUSE,Gart,Trifunctional purine biosynthetic protein adenosine-3 OS=Mus musculus OX=10090 GN=Gart PE=1 SV=3,17,10.1,10.1,10.4,10.4,9.9,10.0,9.8,9.6,9.9,9.9,0.01360,0.49539
sp|Q02053|UBA1_MOUSE,Uba1,Ubiquitin-like modifier-activating enzyme 1 OS=Mus musculus OX=10090 GN=Uba1 PE=1 SV=1,44,10.2,9.9,9.9,9.9,10.9,9.9,9.8,9.5,10.2,9.8,0.16570,0.67720
sp|Q60875|ARHG2_MOUSE,Arhgef2,Rho guanine nucleotide exchange factor 2 OS=Mus musculus OX=10090 GN=Arhgef2 PE=1 SV=4,21,9.7,11.6,9.0,9.9,9.5,9.1,11.0,9.0,10.8,10.4,0.81672,0.88677
sp|P51660|DHB4_MOUSE,Hsd17b4,Peroxisomal multifunctional enzyme type 2 OS=Mus musculus OX=10090 GN=Hsd17b4 PE=1 SV=3,18,10.9,10.8,9.0,10.2,10.3,9.7,9.4,10.1,9.8,9.9,0.25488,0.72699
sp|Q6NZF1|ZC11A_MOUSE,Zc3h11a,Zinc finger CCCH domain-containing protein 11A OS=Mus musculus OX=10090 GN=Zc3h11a PE=1 SV=1,4,8.8,11.7,10.1,9.9,11.1,9.4,10.3,8.0,11.2,9.5,0.39829,0.79249
sp|P28474|ADHX_MOUSE,Adh5,Alcohol dehydrogenase class-3 OS=Mus musculus OX=10090 GN=Adh5 PE=1 SV=3,18,11.1,9.6,10.4,9.7,10.7,10.2,8.9,10.5,9.3,9.7,0.22346,0.70714
sp|Q64437|ADH7_MOUSE,Adh7,Alcohol dehydrogenase class 4 mu/sigma chain OS=Mus musculus OX=10090 GN=Adh7 PE=2 SV=2,7,18.1,3.6,14.7,9.3,8.3,13.7,4.2,15.9,3.8,8.2,0.65520,0.86269
sp|Q99LC5|ETFA_MOUSE,Etfa,"Electron transfer flavoprotein subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Etfa PE=1 SV=2",21,10.7,7.7,10.9,9.9,10.1,11.9,9.1,12.1,8.2,9.4,0.77446,0.88132
sp|Q9WV68|DECR2_MOUSE,Decr2,"Peroxisomal 2,4-dienoyl-CoA reductase OS=Mus musculus OX=10090 GN=Decr2 PE=1 SV=1",1,8.2,10.2,8.3,9.1,13.1,12.0,9.7,8.9,10.5,10.1,0.65810,0.86321
sp|Q8R010|AIMP2_MOUSE,Aimp2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Mus musculus OX=10090 GN=Aimp2 PE=1 SV=2,6,9.5,11.3,10.2,10.7,9.0,10.5,9.5,9.9,9.3,10.1,0.58990,0.84977
sp|Q8K2L8|TPC12_MOUSE,Trappc12,Trafficking protein particle complex subunit 12 OS=Mus musculus OX=10090 GN=Trappc12 PE=1 SV=2,11,10.0,11.0,9.6,10.2,10.5,8.5,10.7,9.5,10.4,9.6,0.28988,0.74494
sp|P63038|CH60_MOUSE,Hspd1,"60 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspd1 PE=1 SV=1",43,10.6,9.7,10.5,10.7,9.5,10.4,9.3,10.0,9.7,9.6,0.20395,0.69516
sp|Q91YR7|PRP6_MOUSE,Prpf6,Pre-mRNA-processing factor 6 OS=Mus musculus OX=10090 GN=Prpf6 PE=1 SV=1,8,9.9,10.6,10.4,11.3,9.8,9.8,10.0,8.6,10.2,9.5,0.09050,0.63834
sp|Q05D44|IF2P_MOUSE,Eif5b,Eukaryotic translation initiation factor 5B OS=Mus musculus OX=10090 GN=Eif5b PE=1 SV=2,28,9.1,10.3,10.3,9.7,9.5,9.3,10.5,9.4,11.3,10.7,0.31926,0.75775
sp|P70168|IMB1_MOUSE,Kpnb1,Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2,25,10.2,10.5,9.1,9.8,9.7,9.9,10.1,10.5,10.6,9.7,0.36532,0.77906
sp|Q6P3A8|ODBB_MOUSE,Bckdhb,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2",1,14.6,7.1,7.9,11.5,11.4,10.5,8.5,14.1,6.6,7.9,0.62241,0.85649
sp|Q3TXS7|PSMD1_MOUSE,Psmd1,26S proteasome non-ATPase regulatory subunit 1 OS=Mus musculus OX=10090 GN=Psmd1 PE=1 SV=1,20,10.4,10.3,9.6,9.7,9.7,9.9,10.4,10.3,10.1,9.6,0.64322,0.86049
sp|Q8BKT8|HAUS7_MOUSE,Haus7,HAUS augmin-like complex subunit 7 OS=Mus musculus OX=10090 GN=Haus7 PE=1 SV=2,1,10.4,10.5,8.4,8.5,8.8,9.8,12.1,11.0,9.9,10.5,0.06359,0.61097
tr|Q5SUS9|Q5SUS9_MOUSE,Ewsr1,RNA-binding protein EWS OS=Mus musculus OX=10090 GN=Ewsr1 PE=1 SV=1,5,9.0,11.5,10.8,10.9,10.0,8.6,9.5,8.9,10.9,9.9,0.16685,0.67763
sp|P01027|CO3_MOUSE,C3,Complement C3 OS=Mus musculus OX=10090 GN=C3 PE=1 SV=3,63,10.8,12.1,11.7,7.0,9.4,10.7,12.1,9.7,8.0,8.5,0.74069,0.87658
sp|P13439|UMPS_MOUSE,Umps,Uridine 5'-monophosphate synthase OS=Mus musculus OX=10090 GN=Umps PE=1 SV=3,1,10.1,11.3,9.3,9.9,10.7,9.3,9.4,9.4,10.9,9.8,0.28362,0.74200
sp|Q8R429|AT2A1_MOUSE,Atp2a1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Mus musculus OX=10090 GN=Atp2a1 PE=1 SV=1,4,20.3,2.0,9.1,1.7,1.6,1.6,3.2,2.7,23.5,34.4,0.45365,0.81308
sp|Q64518|AT2A3_MOUSE,Atp2a3,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Mus musculus OX=10090 GN=Atp2a3 PE=1 SV=3,24,9.7,8.8,8.7,9.0,8.1,8.0,12.3,8.5,12.9,14.1,0.13353,0.66246
sp|O55143|AT2A2_MOUSE,Atp2a2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus OX=10090 GN=Atp2a2 PE=1 SV=2,44,15.0,4.2,13.4,11.4,10.4,12.9,5.0,15.8,4.8,7.1,0.55564,0.84197
sp|Q5ND29|RILP_MOUSE,Rilp,Rab-interacting lysosomal protein OS=Mus musculus OX=10090 GN=Rilp PE=1 SV=1,1,9.2,10.6,9.0,9.7,10.6,9.5,11.3,11.7,8.3,10.1,0.64726,0.86124
sp|O88952|LIN7C_MOUSE,Lin7c,Protein lin-7 homolog C OS=Mus musculus OX=10090 GN=Lin7c PE=1 SV=2,3,9.0,10.6,10.8,10.8,10.5,9.2,10.7,8.7,10.1,9.6,0.19784,0.69152
sp|O08583|THOC4_MOUSE,Alyref,THO complex subunit 4 OS=Mus musculus OX=10090 GN=Alyref PE=1 SV=3,5,9.9,11.4,9.8,9.9,10.2,8.8,10.2,8.4,10.8,10.6,0.43905,0.80806
sp|Q9JJW6|ALRF2_MOUSE,Alyref2,Aly/REF export factor 2 OS=Mus musculus OX=10090 GN=Alyref2 PE=1 SV=1,1,9.5,10.2,11.0,8.7,8.0,12.3,12.5,8.3,12.6,6.8,0.48129,0.82190
sp|Q9D1G3|HHATL_MOUSE,Hhatl,Protein-cysteine N-palmitoyltransferase HHAT-like protein OS=Mus musculus OX=10090 GN=Hhatl PE=1 SV=2,1,13.0,2.6,14.1,11.1,9.7,13.4,4.6,20.1,4.4,6.9,0.95677,0.90171
sp|Q920I9|WDR7_MOUSE,Wdr7,WD repeat-containing protein 7 OS=Mus musculus OX=10090 GN=Wdr7 PE=1 SV=3,3,9.6,10.8,10.0,10.0,8.4,8.5,11.5,10.5,9.3,11.3,0.53915,0.83792
sp|Q64012|RALY_MOUSE,Raly,RNA-binding protein Raly OS=Mus musculus OX=10090 GN=Raly PE=1 SV=3,9,10.9,11.8,10.3,10.0,9.9,7.9,9.8,9.2,10.9,9.3,0.10384,0.64755
sp|Q61702|ITIH1_MOUSE,Itih1,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Mus musculus OX=10090 GN=Itih1 PE=1 SV=2,23,8.6,7.3,9.6,6.8,9.3,15.2,15.6,10.8,7.9,8.9,0.10201,0.64641
sp|Q61738|ITA7_MOUSE,Itga7,Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=3,4,15.5,4.7,11.4,11.9,9.7,12.2,4.9,16.0,5.5,8.3,0.66073,0.86368
tr|D3YXJ5|D3YXJ5_MOUSE,Fam84b,"Family with sequence similarity 84, member B OS=Mus musculus OX=10090 GN=Fam84b PE=1 SV=1",2,10.4,10.8,8.8,11.5,10.3,9.5,9.5,10.1,8.9,10.3,0.21117,0.69924
sp|P00329|ADH1_MOUSE,Adh1,Alcohol dehydrogenase 1 OS=Mus musculus OX=10090 GN=Adh1 PE=1 SV=2,15,11.2,10.1,9.2,10.0,11.8,9.4,9.0,10.3,9.1,10.0,0.14299,0.66741
sp|Q9WVQ5|MTNB_MOUSE,Apip,Methylthioribulose-1-phosphate dehydratase OS=Mus musculus OX=10090 GN=Apip PE=1 SV=1,10,10.7,10.3,10.0,10.2,10.4,9.5,8.5,10.5,10.4,9.5,0.15189,0.67156
sp|Q99PV0|PRP8_MOUSE,Prpf8,Pre-mRNA-processing-splicing factor 8 OS=Mus musculus OX=10090 GN=Prpf8 PE=1 SV=2,33,11.0,10.9,9.3,10.3,10.1,9.2,9.4,9.5,10.6,9.8,0.15534,0.67306
sp|P09411|PGK1_MOUSE,Pgk1,Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4,32,10.3,9.4,11.2,9.9,10.8,10.1,8.9,9.7,9.6,10.1,0.12936,0.66030
sp|P09405|NUCL_MOUSE,Ncl,Nucleolin OS=Mus musculus OX=10090 GN=Ncl PE=1 SV=2,29,9.3,11.1,10.2,10.7,9.3,9.2,10.0,9.4,10.3,10.4,0.60930,0.85385
tr|G3X9B1|G3X9B1_MOUSE,Heatr1,HEAT repeat-containing 1 OS=Mus musculus OX=10090 GN=Heatr1 PE=1 SV=1,2,9.6,7.2,7.8,8.0,9.5,10.0,19.8,11.4,7.9,8.7,0.21850,0.70361
sp|P49769|PSN1_MOUSE,Psen1,Presenilin-1 OS=Mus musculus OX=10090 GN=Psen1 PE=1 SV=1,2,7.9,11.6,7.3,9.8,9.4,9.4,11.3,11.7,9.7,12.1,0.12172,0.65699
sp|Q8K354|CBR3_MOUSE,Cbr3,Carbonyl reductase [NADPH] 3 OS=Mus musculus OX=10090 GN=Cbr3 PE=1 SV=1,14,10.4,8.5,9.7,10.4,8.4,11.2,10.0,12.1,8.9,10.4,0.16905,0.67844
sp|P48758|CBR1_MOUSE,Cbr1,Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3,15,10.5,8.3,10.5,10.1,10.1,11.1,9.2,9.8,10.3,10.2,0.70597,0.87129
sp|P16332|MUTA_MOUSE,Mmut,"Methylmalonyl-CoA mutase, mitochondrial OS=Mus musculus OX=10090 GN=Mmut PE=1 SV=2",9,10.2,9.6,9.5,10.6,9.5,11.3,8.6,12.5,8.3,9.8,0.78851,0.88319
tr|A2A9Q2|A2A9Q2_MOUSE,Nrd1,"Nardilysin, N-arginine dibasic convertase, NRD convertase 1 OS=Mus musculus OX=10090 GN=Nrd1 PE=1 SV=1",10,10.1,10.4,9.7,9.7,10.1,9.7,9.9,10.2,10.3,10.0,0.91609,0.89780
sp|Q9EP71|RAI14_MOUSE,Rai14,Ankycorbin OS=Mus musculus OX=10090 GN=Rai14 PE=1 SV=1,27,8.1,12.0,9.0,10.1,10.1,9.0,10.3,9.2,11.1,11.2,0.72315,0.87396
sp|Q2M3X8|PHAR1_MOUSE,Phactr1,Phosphatase and actin regulator 1 OS=Mus musculus OX=10090 GN=Phactr1 PE=1 SV=1,1,8.5,11.1,10.5,11.1,11.3,9.9,9.4,9.3,8.8,10.2,0.13402,0.66273
sp|E9PY46|IF140_MOUSE,Ift140,Intraflagellar transport protein 140 homolog OS=Mus musculus OX=10090 GN=Ift140 PE=1 SV=1,3,11.6,6.6,10.4,11.2,7.9,10.7,10.1,12.7,9.0,9.8,0.46548,0.81696
sp|Q9QYC0|ADDA_MOUSE,Add1,Alpha-adducin OS=Mus musculus OX=10090 GN=Add1 PE=1 SV=2,20,9.9,9.6,10.3,10.7,10.4,10.3,9.8,9.7,9.5,9.9,0.18975,0.68641
tr|F8WGR0|F8WGR0_MOUSE,Add1,Alpha-adducin OS=Mus musculus OX=10090 GN=Add1 PE=1 SV=1,1,9.7,6.8,9.2,9.3,9.5,15.6,10.9,11.8,9.3,8.0,0.17081,0.67908
tr|E9Q1K3|E9Q1K3_MOUSE,Add1,Alpha-adducin OS=Mus musculus OX=10090 GN=Add1 PE=1 SV=1,2,8.5,8.8,11.0,10.3,10.5,11.4,10.2,10.3,8.2,10.8,0.65368,0.86241
sp|Q9QYB8|ADDB_MOUSE,Add2,Beta-adducin OS=Mus musculus OX=10090 GN=Add2 PE=1 SV=4,11,10.4,6.6,10.9,9.9,11.9,14.4,9.9,11.8,7.5,6.7,0.93673,0.89982
sp|P45952|ACADM_MOUSE,Acadm,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadm PE=1 SV=1",24,11.6,6.2,11.0,10.2,10.2,13.8,7.1,13.8,6.9,9.3,0.85714,0.89153
sp|P84309|ADCY5_MOUSE,Adcy5,Adenylate cyclase type 5 OS=Mus musculus OX=10090 GN=Adcy5 PE=1 SV=2,1,9.1,9.6,9.1,10.7,9.2,12.3,9.7,10.0,10.3,9.9,0.16333,0.67630
sp|P01942|HBA_MOUSE,Hba,Hemoglobin subunit alpha OS=Mus musculus OX=10090 GN=Hba PE=1 SV=2,54,9.8,7.0,9.7,10.6,12.6,15.1,10.1,9.9,7.6,7.6,0.95015,0.90110
tr|Q91VB8|Q91VB8_MOUSE,Hba-a1,Alpha globin 1 OS=Mus musculus OX=10090 GN=Hba-a1 PE=1 SV=1,28,9.2,6.2,9.3,10.9,13.0,16.9,11.3,9.0,6.5,7.7,0.78829,0.88316
tr|A2A7B5|A2A7B5_MOUSE,Prdm2,"PR domain-containing 2, with ZNF domain OS=Mus musculus OX=10090 GN=Prdm2 PE=1 SV=1",1,10.9,10.1,11.6,8.6,10.9,6.4,12.6,9.1,10.5,9.3,0.46739,0.81758
tr|E9PXE2|E9PXE2_MOUSE,Mcf2l,Guanine nucleotide exchange factor DBS OS=Mus musculus OX=10090 GN=Mcf2l PE=1 SV=1,10,8.2,10.7,8.7,10.6,9.2,9.9,10.9,10.2,11.0,10.6,0.11084,0.65157
sp|Q9EPL9|ACOX3_MOUSE,Acox3,Peroxisomal acyl-coenzyme A oxidase 3 OS=Mus musculus OX=10090 GN=Acox3 PE=1 SV=2,5,10.5,10.5,9.6,9.6,9.9,9.2,10.8,9.5,11.0,9.4,0.91081,0.89726
sp|Q8CGF6|WDR47_MOUSE,Wdr47,WD repeat-containing protein 47 OS=Mus musculus OX=10090 GN=Wdr47 PE=1 SV=2,4,10.6,9.0,9.3,9.9,10.6,9.4,11.7,11.0,8.9,9.7,0.67733,0.86657
sp|Q8CAK1|CAF17_MOUSE,Iba57,"Putative transferase CAF17 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Iba57 PE=1 SV=1",2,10.4,8.8,8.6,10.0,9.6,12.3,9.4,12.0,8.8,10.0,0.23236,0.71320
sp|Q8CEE7|RDH13_MOUSE,Rdh13,Retinol dehydrogenase 13 OS=Mus musculus OX=10090 GN=Rdh13 PE=1 SV=1,4,10.6,7.8,10.6,10.0,9.1,11.5,10.1,9.8,10.7,9.6,0.28499,0.74265
sp|Q8BWF0|SSDH_MOUSE,Aldh5a1,"Succinate-semialdehyde dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh5a1 PE=1 SV=1",6,10.0,7.6,10.0,10.8,9.2,12.4,9.4,11.9,8.9,9.8,0.30944,0.75351
sp|Q62172|RBP1_MOUSE,Ralbp1,RalA-binding protein 1 OS=Mus musculus OX=10090 GN=Ralbp1 PE=1 SV=4,3,9.4,10.3,10.7,10.0,10.7,8.3,11.0,8.8,10.7,10.1,0.50340,0.82838
sp|Q9CQW1|YKT6_MOUSE,Ykt6,Synaptobrevin homolog YKT6 OS=Mus musculus OX=10090 GN=Ykt6 PE=1 SV=1,7,9.8,10.5,10.1,10.2,11.0,8.4,10.6,8.4,10.9,10.1,0.31597,0.75617
sp|Q5S006|LRRK2_MOUSE,Lrrk2,Leucine-rich repeat serine/threonine-protein kinase 2 OS=Mus musculus OX=10090 GN=Lrrk2 PE=1 SV=2,7,11.0,10.5,9.4,10.2,9.8,9.5,9.6,8.5,11.1,10.4,0.49977,0.82735
sp|P51881|ADT2_MOUSE,Slc25a5,ADP/ATP translocase 2 OS=Mus musculus OX=10090 GN=Slc25a5 PE=1 SV=3,11,11.1,10.2,9.7,10.9,9.9,10.1,8.6,10.3,9.6,9.6,0.10302,0.64704
sp|P48962|ADT1_MOUSE,Slc25a4,ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4,20,13.6,6.0,11.6,11.0,10.5,14.9,5.4,13.2,6.0,7.7,0.63853,0.85961
sp|Q3V132|ADT4_MOUSE,Slc25a31,ADP/ATP translocase 4 OS=Mus musculus OX=10090 GN=Slc25a31 PE=1 SV=1,6,12.8,7.1,11.2,10.8,9.4,13.4,6.7,13.4,7.0,8.3,0.78879,0.88323
tr|E9QPD7|E9QPD7_MOUSE,Pcx,Pyruvate carboxylase OS=Mus musculus OX=10090 GN=Pcx PE=1 SV=1,29,10.8,9.7,9.4,10.5,11.0,9.8,9.0,10.3,9.5,10.0,0.16234,0.67591
sp|Q91YT0|NDUV1_MOUSE,Ndufv1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv1 PE=1 SV=1",9,11.8,7.2,11.8,10.9,9.6,13.8,6.2,13.8,6.2,8.7,0.80118,0.88482
sp|Q9JHK4|PGTA_MOUSE,Rabggta,Geranylgeranyl transferase type-2 subunit alpha OS=Mus musculus OX=10090 GN=Rabggta PE=1 SV=1,4,10.1,9.6,9.3,9.8,10.0,8.6,11.5,11.4,9.7,9.9,0.46111,0.81555
sp|Q9CQI6|COTL1_MOUSE,Cotl1,Coactosin-like protein OS=Mus musculus OX=10090 GN=Cotl1 PE=1 SV=3,6,9.1,11.4,10.6,8.8,9.3,7.6,11.1,8.1,14.0,10.2,0.78155,0.88227
sp|Q8VDP4|CCAR2_MOUSE,Ccar2,Cell cycle and apoptosis regulator protein 2 OS=Mus musculus OX=10090 GN=Ccar2 PE=1 SV=2,19,10.1,11.2,9.9,10.8,9.7,9.0,9.4,9.6,10.3,9.9,0.08177,0.63088
sp|Q8BGW1|FTO_MOUSE,Fto,Alpha-ketoglutarate-dependent dioxygenase FTO OS=Mus musculus OX=10090 GN=Fto PE=1 SV=1,3,10.3,10.7,9.5,10.1,10.2,10.2,9.7,10.1,9.1,10.1,0.26907,0.73473
sp|Q6ZPY2|SMG5_MOUSE,Smg5,Protein SMG5 OS=Mus musculus OX=10090 GN=Smg5 PE=1 SV=2,1,10.2,9.4,7.6,9.3,10.0,12.7,11.1,10.4,10.0,9.4,0.09708,0.64316
sp|O70310|NMT1_MOUSE,Nmt1,Glycylpeptide N-tetradecanoyltransferase 1 OS=Mus musculus OX=10090 GN=Nmt1 PE=1 SV=1,9,9.5,10.6,10.7,10.1,9.9,9.2,10.0,8.7,11.1,10.1,0.50714,0.82944
sp|O70311|NMT2_MOUSE,Nmt2,Glycylpeptide N-tetradecanoyltransferase 2 OS=Mus musculus OX=10090 GN=Nmt2 PE=1 SV=1,5,9.5,10.5,9.9,10.4,9.6,9.9,9.8,9.0,10.4,11.1,0.87011,0.89297
sp|Q9WTR5|CAD13_MOUSE,Cdh13,Cadherin-13 OS=Mus musculus OX=10090 GN=Cdh13 PE=1 SV=2,10,11.3,10.0,12.1,12.7,9.3,10.3,7.2,11.8,6.9,8.3,0.09872,0.64427
sp|Q8R5H1|UBP15_MOUSE,Usp15,Ubiquitin carboxyl-terminal hydrolase 15 OS=Mus musculus OX=10090 GN=Usp15 PE=1 SV=1,21,10.0,9.6,10.2,10.0,10.4,11.0,10.0,9.7,9.6,9.5,0.78022,0.88209
sp|P35123|UBP4_MOUSE,Usp4,Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus OX=10090 GN=Usp4 PE=1 SV=3,18,10.2,10.3,9.8,10.0,10.2,9.7,10.1,9.6,10.3,9.7,0.19154,0.68757
sp|O88685|PRS6A_MOUSE,Psmc3,26S proteasome regulatory subunit 6A OS=Mus musculus OX=10090 GN=Psmc3 PE=1 SV=2,16,9.8,10.5,10.3,9.8,10.0,10.1,10.3,9.3,10.4,9.6,0.56752,0.84477
tr|F8VQJ3|F8VQJ3_MOUSE,Lamc1,Laminin subunit gamma-1 OS=Mus musculus OX=10090 GN=Lamc1 PE=1 SV=1,44,11.0,10.1,10.8,11.5,11.3,8.5,9.4,10.3,8.3,8.8,0.00374,0.34071
sp|Q9ES00|UBE4B_MOUSE,Ube4b,Ubiquitin conjugation factor E4 B OS=Mus musculus OX=10090 GN=Ube4b PE=1 SV=3,2,9.9,10.5,9.2,11.5,8.9,10.1,9.5,9.9,10.4,10.1,0.98131,0.90394
sp|P62874|GBB1_MOUSE,Gnb1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Mus musculus OX=10090 GN=Gnb1 PE=1 SV=3,3,10.4,10.6,9.1,10.6,10.8,8.7,10.1,8.7,10.4,10.6,0.25126,0.72491
tr|E9QKR0|E9QKR0_MOUSE,Gnb2,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=1,14,10.3,11.0,8.7,10.6,11.5,8.6,10.0,10.1,9.9,9.4,0.17779,0.68149
sp|P29387|GBB4_MOUSE,Gnb4,Guanine nucleotide-binding protein subunit beta-4 OS=Mus musculus OX=10090 GN=Gnb4 PE=1 SV=4,6,11.1,12.4,8.2,10.6,11.2,9.3,8.1,8.5,11.2,9.4,0.15728,0.67387
sp|Q61011|GBB3_MOUSE,Gnb3,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 OS=Mus musculus OX=10090 GN=Gnb3 PE=1 SV=2,1,8.9,10.7,9.6,11.1,9.9,8.0,12.3,10.0,10.2,9.3,0.88896,0.89500
sp|Q9R0M5|TPK1_MOUSE,Tpk1,Thiamin pyrophosphokinase 1 OS=Mus musculus OX=10090 GN=Tpk1 PE=1 SV=1,1,11.7,8.0,8.9,9.1,12.2,8.4,9.1,11.9,8.5,12.3,0.96302,0.90229
