,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|P68037|UB2L3_MOUSE,Ube2l3,Ubiquitin-conjugating enzyme E2 L3 OS=Mus musculus OX=10090 GN=Ube2l3 PE=1 SV=1,6,9.7,9.8,10.2,10.0,9.9,10.0,10.5,10.7,10.5,8.8,0.59168,0.59741
sp|Q00519|XDH_MOUSE,Xdh,Xanthine dehydrogenase/oxidase OS=Mus musculus OX=10090 GN=Xdh PE=1 SV=5,34,8.6,9.4,8.8,10.5,10.4,10.6,10.7,10.0,9.0,12.0,0.18869,0.43456
tr|G3X8P9|G3X8P9_MOUSE,Aox1,Aldehyde oxidase 1 OS=Mus musculus OX=10090 GN=Aox1 PE=1 SV=1,13,9.2,9.8,8.1,11.7,9.2,11.1,12.6,11.8,9.8,6.7,0.53047,0.57840
sp|G3X982|AOXC_MOUSE,Aox3,Aldehyde oxidase 3 OS=Mus musculus OX=10090 GN=Aox3 PE=1 SV=1,2,9.1,8.9,8.0,12.0,11.5,9.5,11.7,9.5,9.1,10.9,0.81206,0.67004
sp|P10833|RRAS_MOUSE,Rras,Ras-related protein R-Ras OS=Mus musculus OX=10090 GN=Rras PE=1 SV=1,10,9.6,10.3,9.5,10.9,9.6,9.1,11.0,10.4,10.5,9.2,0.91762,0.69648
sp|P62071|RRAS2_MOUSE,Rras2,Ras-related protein R-Ras2 OS=Mus musculus OX=10090 GN=Rras2 PE=1 SV=1,5,10.5,9.7,8.3,9.8,7.3,11.5,10.3,11.7,10.3,10.7,0.03511,0.30060
sp|Q4KMM3|OXR1_MOUSE,Oxr1,Oxidation resistance protein 1 OS=Mus musculus OX=10090 GN=Oxr1 PE=1 SV=3,5,9.6,10.7,9.4,10.3,9.5,10.5,10.3,9.7,10.3,9.7,0.55817,0.58737
sp|Q6PHU5|SORT_MOUSE,Sort1,Sortilin OS=Mus musculus OX=10090 GN=Sort1 PE=1 SV=1,10,10.9,9.3,9.5,11.3,7.5,9.6,11.1,10.0,10.3,10.6,0.45113,0.54963
sp|P62897|CYC_MOUSE,Cycs,"Cytochrome c, somatic OS=Mus musculus OX=10090 GN=Cycs PE=1 SV=2",29,10.9,8.6,7.9,10.9,9.7,10.1,7.8,10.0,10.0,13.9,0.53457,0.57977
sp|Q7TQ48|SRCA_MOUSE,Srl,Sarcalumenin OS=Mus musculus OX=10090 GN=Srl PE=1 SV=1,23,15.7,11.3,18.2,1.4,17.5,0.6,13.2,5.7,15.0,1.3,0.22641,0.45048
sp|Q9WUA2|SYFB_MOUSE,Farsb,Phenylalanine--tRNA ligase beta subunit OS=Mus musculus OX=10090 GN=Farsb PE=1 SV=2,15,9.7,10.2,8.6,13.4,11.1,10.0,9.9,9.2,9.5,8.6,0.22645,0.45049
tr|D3Z7I0|D3Z7I0_MOUSE,Gtf3c2,General transcription factor 3C polypeptide 2 OS=Mus musculus OX=10090 GN=Gtf3c2 PE=1 SV=1,1,11.1,10.9,10.5,10.7,8.3,9.5,8.6,9.1,10.5,10.8,0.40181,0.53272
tr|G3UVW1|G3UVW1_MOUSE,Mpv17,"Mpv17 transgene, kidney disease mutant, isoform CRA_b OS=Mus musculus OX=10090 GN=Mpv17 PE=1 SV=1",6,9.4,10.1,7.6,9.6,7.4,11.9,10.1,11.5,10.5,11.7,0.01006,0.23095
sp|Q99J39|DCMC_MOUSE,Mlycd,"Malonyl-CoA decarboxylase, mitochondrial OS=Mus musculus OX=10090 GN=Mlycd PE=1 SV=1",20,9.0,10.2,8.4,11.7,9.5,11.3,8.6,10.3,9.7,11.4,0.52896,0.57790
sp|Q8K3K8|OPTN_MOUSE,Optn,Optineurin OS=Mus musculus OX=10090 GN=Optn PE=1 SV=1,7,9.4,9.8,8.1,10.2,8.3,12.0,10.5,10.8,11.9,9.1,0.03665,0.30328
sp|Q5RKZ7|MOCS1_MOUSE,Mocs1,Molybdenum cofactor biosynthesis protein 1 OS=Mus musculus OX=10090 GN=Mocs1 PE=1 SV=2,4,9.6,10.7,8.2,10.4,10.4,11.1,9.9,9.7,10.6,9.5,0.61256,0.60502
sp|Q99P58|RB27B_MOUSE,Rab27b,Ras-related protein Rab-27B OS=Mus musculus OX=10090 GN=Rab27b PE=1 SV=3,1,7.9,10.2,14.4,9.3,6.1,14.0,10.5,8.5,10.6,8.6,0.63298,0.61284
sp|Q8JZN7|MIRO2_MOUSE,Rhot2,Mitochondrial Rho GTPase 2 OS=Mus musculus OX=10090 GN=Rhot2 PE=1 SV=1,13,10.7,9.6,8.7,10.8,7.4,11.3,9.9,10.1,9.7,11.8,0.18941,0.43491
tr|H3BL14|H3BL14_MOUSE,Rhot2,Mitochondrial Rho GTPase 2 (Fragment) OS=Mus musculus OX=10090 GN=Rhot2 PE=1 SV=1,1,9.6,9.7,7.7,13.8,7.9,12.0,9.3,9.9,10.2,9.9,0.67559,0.62817
sp|Q8BG51|MIRO1_MOUSE,Rhot1,Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1 PE=1 SV=1,8,11.1,10.5,9.1,11.7,8.8,10.5,8.8,8.9,9.6,11.0,0.50724,0.57037
tr|F7ASU3|F7ASU3_MOUSE,Rhot1,Mitochondrial Rho GTPase 1 (Fragment) OS=Mus musculus OX=10090 GN=Rhot1 PE=1 SV=1,1,8.4,8.7,10.6,9.1,6.9,12.5,9.9,9.8,8.9,15.0,0.09324,0.36995
sp|Q3UTJ2|SRBS2_MOUSE,Sorbs2,Sorbin and SH3 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=2,16,10.1,11.2,7.8,7.8,13.1,9.0,10.5,10.7,10.8,9.0,0.97950,0.71009
tr|A0A286YCI8|A0A286YCI8_MOUSE,Sorbs1,Sorbin and SH3 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sorbs1 PE=1 SV=1,25,9.3,9.9,7.7,9.9,8.5,10.3,10.4,12.1,11.6,10.3,0.01131,0.23600
tr|D3Z5J3|D3Z5J3_MOUSE,Sorbs1,Sorbin and SH3 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sorbs1 PE=1 SV=1,2,8.5,10.4,7.0,7.8,8.5,11.5,10.9,13.3,15.1,6.8,0.09269,0.36937
tr|D3Z0N2|D3Z0N2_MOUSE,Sorbs2,Sorbin and SH3 domain-containing protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=1,1,9.3,10.7,9.2,9.5,10.2,9.1,9.5,11.7,11.9,8.9,0.55160,0.58530
tr|A0A0R4J174|A0A0R4J174_MOUSE,Ecsit,"Evolutionarily conserved-signaling intermediate in Toll pathway, mitochondrial OS=Mus musculus OX=10090 GN=Ecsit PE=1 SV=1",12,10.4,9.7,8.4,11.6,8.3,11.1,9.8,9.4,10.4,10.9,0.42588,0.54133
sp|Q61165|SL9A1_MOUSE,Slc9a1,Sodium/hydrogen exchanger 1 OS=Mus musculus OX=10090 GN=Slc9a1 PE=1 SV=1,1,7.6,8.5,7.5,12.1,11.8,11.2,9.9,9.9,10.3,11.2,0.38872,0.52773
sp|Q8K212|PACS1_MOUSE,Pacs1,Phosphofurin acidic cluster sorting protein 1 OS=Mus musculus OX=10090 GN=Pacs1 PE=1 SV=2,5,10.3,9.6,9.5,9.8,9.4,10.2,10.0,9.4,9.9,11.7,0.26937,0.47102
tr|A0A1Y7VLZ7|A0A1Y7VLZ7_MOUSE,Pacs2,Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1,2,9.7,11.2,10.0,10.6,8.7,10.5,9.5,10.7,9.9,9.3,0.87911,0.68734
sp|Q3TIR1|TPC13_MOUSE,Trappc13,Trafficking protein particle complex subunit 13 OS=Mus musculus OX=10090 GN=Trappc13 PE=2 SV=1,3,9.6,10.4,8.1,10.0,8.4,11.3,9.8,11.6,9.6,11.1,0.05596,0.32784
sp|E9Q414|APOB_MOUSE,Apob,Apolipoprotein B-100 OS=Mus musculus OX=10090 GN=Apob PE=1 SV=1,30,6.2,7.6,19.1,8.7,7.8,12.2,6.7,6.7,6.4,18.6,0.93960,0.70146
sp|Q8VHP7|ILEUB_MOUSE,Serpinb1b,Leukocyte elastase inhibitor B OS=Mus musculus OX=10090 GN=Serpinb1b PE=1 SV=1,2,8.9,8.4,13.2,8.0,18.1,9.4,7.0,6.8,9.6,10.7,0.26415,0.46848
sp|Q9D154|ILEUA_MOUSE,Serpinb1a,Leukocyte elastase inhibitor A OS=Mus musculus OX=10090 GN=Serpinb1a PE=1 SV=1,3,7.9,9.7,12.0,8.5,17.1,9.6,7.6,8.3,9.0,10.1,0.28021,0.47648
tr|O08797|O08797_MOUSE,Serpinb9,SPI6 OS=Mus musculus OX=10090 GN=Serpinb9 PE=1 SV=1,5,9.9,9.6,8.4,8.7,9.8,10.3,11.4,10.6,9.7,11.6,0.01335,0.24253
tr|Q9DAV6|Q9DAV6_MOUSE,Serpinb9b,R86 OS=Mus musculus OX=10090 GN=Serpinb9b PE=1 SV=1,1,11.8,9.5,5.4,9.7,8.9,8.9,14.7,11.3,11.2,8.7,0.24474,0.45860
tr|E9Q0J2|E9Q0J2_MOUSE,Ralgapb,Ral GTPase-activating protein subunit beta OS=Mus musculus OX=10090 GN=Ralgapb PE=1 SV=1,4,9.0,10.9,7.6,12.7,9.3,12.4,10.0,10.5,8.7,9.0,0.83369,0.67583
sp|P12265|BGLR_MOUSE,Gusb,Beta-glucuronidase OS=Mus musculus OX=10090 GN=Gusb PE=1 SV=2,3,7.8,9.0,7.2,11.8,12.8,9.9,11.3,10.5,10.0,9.7,0.64903,0.61876
sp|Q9JJ28|FLII_MOUSE,Flii,Protein flightless-1 homolog OS=Mus musculus OX=10090 GN=Flii PE=1 SV=1,14,8.5,10.2,7.8,10.9,11.0,11.6,10.5,11.1,9.6,8.8,0.47721,0.55929
tr|A0A0R4J254|A0A0R4J254_MOUSE,Xpo4,Exportin-4 OS=Mus musculus OX=10090 GN=Xpo4 PE=1 SV=1,1,9.7,10.8,8.2,11.1,9.2,10.7,11.0,9.1,8.6,11.5,0.64741,0.61817
sp|Q99LC8|EI2BA_MOUSE,Eif2b1,Translation initiation factor eIF-2B subunit alpha OS=Mus musculus OX=10090 GN=Eif2b1 PE=1 SV=1,2,9.3,9.7,8.7,12.2,11.1,10.3,10.6,9.2,9.9,9.0,0.58790,0.59632
sp|Q5SSK3|TEFM_MOUSE,Tefm,"Transcription elongation factor, mitochondrial OS=Mus musculus OX=10090 GN=Tefm PE=1 SV=1",8,10.5,10.3,8.2,11.9,8.5,10.8,9.5,9.5,9.9,10.9,0.78672,0.66300
sp|Q8BIJ6|SYIM_MOUSE,Iars2,"Isoleucine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Iars2 PE=1 SV=1",35,9.7,9.9,8.7,10.8,9.3,11.0,9.1,10.4,9.4,11.7,0.31363,0.49368
sp|Q9JHW2|NIT2_MOUSE,Nit2,Omega-amidase NIT2 OS=Mus musculus OX=10090 GN=Nit2 PE=1 SV=1,21,11.7,9.7,10.2,10.2,8.7,9.9,8.4,8.8,8.7,13.7,0.85980,0.68255
sp|Q6P5E4|UGGG1_MOUSE,Uggt1,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Mus musculus OX=10090 GN=Uggt1 PE=1 SV=4,30,9.4,10.0,9.8,9.5,11.3,9.9,11.1,9.8,9.9,9.4,0.96177,0.70632
tr|Q60709|Q60709_MOUSE,Aplp2,Amyloid-like protein 2 OS=Mus musculus OX=10090 GN=Aplp2 PE=1 SV=1,4,9.1,10.4,7.4,10.7,8.5,12.0,11.7,10.0,10.3,10.0,0.06946,0.34223
sp|P12023|A4_MOUSE,App,Amyloid-beta A4 protein OS=Mus musculus OX=10090 GN=App PE=1 SV=3,3,8.6,9.5,7.5,9.9,10.4,11.0,10.4,11.4,11.2,10.1,0.02902,0.28785
sp|Q920A7|AFG31_MOUSE,Afg3l1,AFG3-like protein 1 OS=Mus musculus OX=10090 GN=Afg3l1 PE=1 SV=2,5,9.0,9.9,7.3,12.8,9.0,11.9,9.1,10.7,10.7,9.5,0.47937,0.56007
tr|S4R2F3|S4R2F3_MOUSE,Ank2,Ankyrin-2 OS=Mus musculus OX=10090 GN=Ank2 PE=1 SV=3,22,10.0,9.3,8.6,9.7,8.1,12.2,9.9,11.1,10.2,10.8,0.01361,0.24324
tr|S4R2K9|S4R2K9_MOUSE,Ank3,Ankyrin-3 (Fragment) OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1,4,12.1,9.9,13.5,6.1,12.1,9.5,10.6,8.4,12.4,5.4,0.41599,0.53788
tr|A0A0R4J1N7|A0A0R4J1N7_MOUSE,Ank1,Ankyrin-1 OS=Mus musculus OX=10090 GN=Ank1 PE=1 SV=1,34,7.7,8.3,16.1,6.1,5.0,19.2,8.8,12.3,9.7,6.7,0.38080,0.52458
tr|A0A087WNU5|A0A087WNU5_MOUSE,Ank3,Ankyrin-3 (Fragment) OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1,1,12.5,10.4,10.9,9.1,11.2,8.6,11.7,9.2,9.8,6.7,0.14590,0.40976
sp|Q8JZQ2|AFG32_MOUSE,Afg3l2,AFG3-like protein 2 OS=Mus musculus OX=10090 GN=Afg3l2 PE=1 SV=1,35,10.3,10.1,8.6,11.7,9.0,10.6,9.1,9.5,9.8,11.3,0.83317,0.67569
sp|Q8BMS1|ECHA_MOUSE,Hadha,"Trifunctional enzyme subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Hadha PE=1 SV=1",59,9.6,9.9,8.2,11.3,8.2,11.5,9.4,10.2,10.5,11.3,0.15747,0.41744
tr|B1ARB3|B1ARB3_MOUSE,Pecam1,Platelet endothelial cell adhesion molecule OS=Mus musculus OX=10090 GN=Pecam1 PE=1 SV=1,11,8.9,8.8,7.9,9.9,10.8,11.2,9.5,10.9,10.0,12.1,0.06218,0.33347
sp|Q61102|ABCB7_MOUSE,Abcb7,"ATP-binding cassette sub-family B member 7, mitochondrial OS=Mus musculus OX=10090 GN=Abcb7 PE=1 SV=3",7,10.8,10.5,8.8,11.0,9.8,9.9,10.0,9.4,10.4,9.4,0.44411,0.54739
tr|A2CEK3|A2CEK3_MOUSE,Pgm1,Phosphoglucomutase-1 OS=Mus musculus OX=10090 GN=Pgm1 PE=1 SV=1,42,11.3,10.2,12.8,9.3,11.2,8.0,11.2,9.1,10.1,6.8,0.08479,0.36041
sp|Q9D0F9|PGM1_MOUSE,Pgm1,Phosphoglucomutase-1 OS=Mus musculus OX=10090 GN=Pgm1 PE=1 SV=4,2,11.0,11.5,13.4,9.4,11.1,9.0,10.7,7.9,9.9,6.1,0.03916,0.30731
sp|Q8BZF8|PGM5_MOUSE,Pgm5,Phosphoglucomutase-like protein 5 OS=Mus musculus OX=10090 GN=Pgm5 PE=1 SV=2,5,9.4,11.2,9.1,7.7,8.8,8.4,13.1,10.0,14.0,8.2,0.29727,0.48530
sp|Q922B9|ITPI2_MOUSE,Itprid2,Protein ITPRID2 OS=Mus musculus OX=10090 GN=Itprid2 PE=1 SV=3,5,9.6,9.8,7.5,12.5,10.2,10.7,10.1,10.3,9.1,10.2,0.83808,0.67698
sp|P97449|AMPN_MOUSE,Anpep,Aminopeptidase N OS=Mus musculus OX=10090 GN=Anpep PE=1 SV=4,6,8.3,9.8,9.7,9.5,9.9,9.5,9.5,11.0,10.9,11.8,0.08285,0.35803
sp|Q8BH59|CMC1_MOUSE,Slc25a12,Calcium-binding mitochondrial carrier protein Aralar1 OS=Mus musculus OX=10090 GN=Slc25a12 PE=1 SV=1,26,15.6,11.7,15.2,2.9,13.5,2.2,14.8,7.1,14.4,2.7,0.35188,0.51228
sp|Q99JT1|GATB_MOUSE,Gatb,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial OS=Mus musculus OX=10090 GN=Gatb PE=1 SV=1",9,9.8,10.2,8.2,10.9,6.7,11.7,9.9,10.0,9.9,12.7,0.12061,0.39370
sp|Q9Z1F9|SAE2_MOUSE,Uba2,SUMO-activating enzyme subunit 2 OS=Mus musculus OX=10090 GN=Uba2 PE=1 SV=1,11,10.4,9.6,9.0,9.7,9.8,10.6,9.4,10.3,10.0,11.2,0.14590,0.40976
sp|P82348|SGCG_MOUSE,Sgcg,Gamma-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcg PE=1 SV=2,4,14.0,13.5,14.9,2.6,14.7,1.4,13.9,6.4,16.7,2.0,0.35174,0.51222
tr|B7ZNL2|B7ZNL2_MOUSE,Nap1l4,Nap1l4 protein OS=Mus musculus OX=10090 GN=Nap1l4 PE=1 SV=1,11,9.9,9.3,8.7,9.3,9.5,10.2,11.0,10.3,11.8,9.8,0.01728,0.25575
sp|P28656|NP1L1_MOUSE,Nap1l1,Nucleosome assembly protein 1-like 1 OS=Mus musculus OX=10090 GN=Nap1l1 PE=1 SV=2,6,9.0,9.2,9.0,9.1,10.8,10.5,10.6,11.5,11.3,8.9,0.08362,0.35898
sp|O88322|NID2_MOUSE,Nid2,Nidogen-2 OS=Mus musculus OX=10090 GN=Nid2 PE=1 SV=2,31,9.5,8.9,9.3,9.9,10.6,10.2,10.4,11.5,10.5,9.3,0.14623,0.40996
sp|P10493|NID1_MOUSE,Nid1,Nidogen-1 OS=Mus musculus OX=10090 GN=Nid1 PE=1 SV=2,36,10.2,10.2,10.4,10.7,11.1,9.0,10.3,10.1,9.5,8.6,0.03122,0.29290
tr|Q9CPX4|Q9CPX4_MOUSE,Ftl1,Ferritin OS=Mus musculus OX=10090 GN=Ftl1 PE=1 SV=1,18,8.5,8.5,8.0,8.5,12.0,11.4,14.1,11.9,11.0,6.0,0.28240,0.47766
sp|Q9D4H1|EXOC2_MOUSE,Exoc2,Exocyst complex component 2 OS=Mus musculus OX=10090 GN=Exoc2 PE=1 SV=1,6,9.5,8.8,9.5,10.2,8.8,10.9,10.9,10.4,9.6,11.5,0.01603,0.25118
sp|Q3KNM2|MARH5_MOUSE,5-Mar,E3 ubiquitin-protein ligase MARCH5 OS=Mus musculus OX=10090 GN=March5 PE=1 SV=1,4,10.6,10.5,7.9,13.6,9.6,10.4,8.9,9.5,9.2,9.9,0.41341,0.53696
sp|Q8R0Y6|AL1L1_MOUSE,Aldh1l1,Cytosolic 10-formyltetrahydrofolate dehydrogenase OS=Mus musculus OX=10090 GN=Aldh1l1 PE=1 SV=1,40,10.1,10.2,12.9,9.4,10.8,8.2,11.6,9.0,8.6,9.1,0.13641,0.40393
sp|Q8K009|AL1L2_MOUSE,Aldh1l2,Mitochondrial 10-formyltetrahydrofolate dehydrogenase OS=Mus musculus OX=10090 GN=Aldh1l2 PE=1 SV=2,5,10.1,10.0,11.9,9.4,11.7,8.4,11.8,9.1,9.5,8.3,0.17919,0.42981
sp|Q61001|LAMA5_MOUSE,Lama5,Laminin subunit alpha-5 OS=Mus musculus OX=10090 GN=Lama5 PE=1 SV=4,31,9.9,9.8,8.4,10.6,8.7,12.5,9.9,11.8,8.2,10.3,0.25894,0.46588
tr|A0A1L1STE4|A0A1L1STE4_MOUSE,Ilf3,Interleukin enhancer-binding factor 3 OS=Mus musculus OX=10090 GN=Ilf3 PE=1 SV=1,11,10.3,10.1,8.9,10.4,11.5,9.9,9.8,9.2,10.8,9.2,0.38315,0.52552
sp|P62631|EF1A2_MOUSE,Eef1a2,Elongation factor 1-alpha 2 OS=Mus musculus OX=10090 GN=Eef1a2 PE=1 SV=1,40,10.0,9.7,11.2,9.4,10.8,9.0,11.2,10.0,9.9,8.8,0.45402,0.55062
sp|P10126|EF1A1_MOUSE,Eef1a1,Elongation factor 1-alpha 1 OS=Mus musculus OX=10090 GN=Eef1a1 PE=1 SV=3,39,9.3,9.5,7.9,12.3,9.5,11.0,10.5,10.7,9.8,9.5,0.46633,0.55530
sp|Q7TQK5|CCD93_MOUSE,Ccdc93,Coiled-coil domain-containing protein 93 OS=Mus musculus OX=10090 GN=Ccdc93 PE=1 SV=1,5,9.6,9.2,17.7,11.0,9.3,9.3,8.1,7.5,7.5,10.8,0.17805,0.42922
sp|Q04857|CO6A1_MOUSE,Col6a1,Collagen alpha-1(VI) chain OS=Mus musculus OX=10090 GN=Col6a1 PE=1 SV=1,37,9.6,10.6,10.8,12.5,13.1,8.9,9.2,10.2,7.9,7.2,0.01363,0.24330
tr|F6Q8A4|F6Q8A4_MOUSE,Rps6ka1,Ribosomal protein S6 kinase alpha-1 (Fragment) OS=Mus musculus OX=10090 GN=Rps6ka1 PE=1 SV=1,1,11.1,8.3,12.2,8.7,11.6,8.8,13.2,7.8,10.0,8.2,0.56622,0.58986
sp|P18654|KS6A3_MOUSE,Rps6ka3,Ribosomal protein S6 kinase alpha-3 OS=Mus musculus OX=10090 GN=Rps6ka3 PE=1 SV=2,6,9.5,9.8,10.5,9.4,9.0,9.3,12.3,10.9,8.4,10.9,0.36600,0.51846
sp|Q811L6|MAST4_MOUSE,Mast4,Microtubule-associated serine/threonine-protein kinase 4 OS=Mus musculus OX=10090 GN=Mast4 PE=1 SV=3,1,11.0,10.1,9.5,10.9,9.4,10.1,9.1,10.7,8.5,10.6,0.51843,0.57430
sp|P16406|AMPE_MOUSE,Enpep,Glutamyl aminopeptidase OS=Mus musculus OX=10090 GN=Enpep PE=1 SV=1,15,9.9,9.4,11.2,10.6,10.6,9.7,10.2,9.3,8.7,10.5,0.17906,0.42975
sp|Q91YJ5|IF2M_MOUSE,Mtif2,"Translation initiation factor IF-2, mitochondrial OS=Mus musculus OX=10090 GN=Mtif2 PE=1 SV=2",13,10.8,10.5,8.0,11.0,8.8,11.2,8.8,9.5,10.6,10.9,0.66475,0.62439
sp|P58059|RT21_MOUSE,Mrps21,"28S ribosomal protein S21, mitochondrial OS=Mus musculus OX=10090 GN=Mrps21 PE=1 SV=1",3,10.2,10.8,7.0,12.1,8.9,11.8,8.7,10.2,9.9,10.4,0.68850,0.63258
sp|Q60710|SAMH1_MOUSE,Samhd1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Mus musculus OX=10090 GN=Samhd1 PE=1 SV=3,14,9.0,10.4,9.5,10.8,12.6,8.9,10.1,8.9,8.0,11.6,0.29347,0.48340
sp|O89053|COR1A_MOUSE,Coro1a,Coronin-1A OS=Mus musculus OX=10090 GN=Coro1a PE=1 SV=5,11,6.5,7.3,10.2,7.4,19.2,11.0,10.0,8.5,8.0,11.8,0.90922,0.69453
sp|Q9WUM4|COR1C_MOUSE,Coro1c,Coronin-1C OS=Mus musculus OX=10090 GN=Coro1c PE=1 SV=2,14,9.3,9.5,9.8,9.2,10.7,10.0,9.6,10.4,10.1,11.4,0.19354,0.43688
sp|Q920M5|CORO6_MOUSE,Coro6,Coronin-6 OS=Mus musculus OX=10090 GN=Coro6 PE=1 SV=1,1,13.9,10.3,16.7,5.3,14.6,5.8,12.8,6.6,11.3,2.7,0.15131,0.41344
sp|Q9QXY6|EHD3_MOUSE,Ehd3,EH domain-containing protein 3 OS=Mus musculus OX=10090 GN=Ehd3 PE=1 SV=2,7,9.4,8.8,8.8,9.5,8.4,11.1,10.2,11.3,10.6,11.9,0.00072,0.10188
sp|Q8BH64|EHD2_MOUSE,Ehd2,EH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ehd2 PE=1 SV=1,58,9.3,9.3,7.7,9.5,8.1,11.3,11.3,13.2,10.9,9.6,0.00902,0.22609
sp|Q9WVK4|EHD1_MOUSE,Ehd1,EH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ehd1 PE=1 SV=1,18,9.1,9.9,9.6,9.5,9.3,9.7,8.7,11.8,9.5,13.0,0.25774,0.46528
sp|Q9EQP2|EHD4_MOUSE,Ehd4,EH domain-containing protein 4 OS=Mus musculus OX=10090 GN=Ehd4 PE=1 SV=1,17,9.1,8.6,10.3,8.9,11.8,9.8,9.7,10.2,10.5,11.1,0.44332,0.54713
tr|Q9D3L3|Q9D3L3_MOUSE,Snap23,Synaptosomal-associated protein OS=Mus musculus OX=10090 GN=Snap23 PE=1 SV=1,11,10.4,9.9,9.4,11.6,10.4,9.3,8.5,9.7,9.5,11.3,0.28426,0.47864
sp|P63321|RALA_MOUSE,Rala,Ras-related protein Ral-A OS=Mus musculus OX=10090 GN=Rala PE=1 SV=1,7,8.9,10.2,7.7,10.6,6.7,13.1,9.7,13.2,9.2,10.7,0.06721,0.33968
sp|Q9JIW9|RALB_MOUSE,Ralb,Ras-related protein Ral-B OS=Mus musculus OX=10090 GN=Ralb PE=1 SV=1,3,10.1,9.6,6.7,12.0,9.3,12.3,10.1,10.5,11.1,8.4,0.41531,0.53764
sp|P62264|RS14_MOUSE,Rps14,40S ribosomal protein S14 OS=Mus musculus OX=10090 GN=Rps14 PE=1 SV=3,3,10.5,9.4,9.2,12.2,10.8,9.6,10.4,9.4,9.3,9.3,0.20792,0.44323
sp|Q925I1|ATAD3_MOUSE,Atad3,ATPase family AAA domain-containing protein 3 OS=Mus musculus OX=10090 GN=Atad3 PE=1 SV=1,27,10.7,9.9,9.0,10.1,8.4,10.7,8.9,10.0,9.9,12.5,0.32220,0.49811
sp|O35601|FYB1_MOUSE,Fyb1,FYN-binding protein 1 OS=Mus musculus OX=10090 GN=Fyb1 PE=1 SV=2,1,6.0,8.2,10.8,8.0,12.7,13.5,10.2,10.0,10.1,10.5,0.24970,0.46120
sp|Q8BJ64|CHDH_MOUSE,Chdh,"Choline dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Chdh PE=1 SV=1",27,10.8,10.7,9.7,9.2,8.5,10.9,9.2,9.9,9.2,12.0,0.49864,0.56727
sp|Q8C0D5|EFL1_MOUSE,Efl1,Elongation factor-like GTPase 1 OS=Mus musculus OX=10090 GN=Efl1 PE=1 SV=1,6,9.1,9.6,8.9,11.3,9.4,11.1,10.4,10.8,9.4,10.0,0.23851,0.45562
sp|Q9CPW3|RM54_MOUSE,Mrpl54,"39S ribosomal protein L54, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl54 PE=1 SV=1",4,12.2,10.3,8.9,11.8,6.4,10.4,8.5,9.7,8.9,12.9,0.91258,0.69531
sp|Q9CWY8|RNH2A_MOUSE,Rnaseh2a,Ribonuclease H2 subunit A OS=Mus musculus OX=10090 GN=Rnaseh2a PE=1 SV=2,1,5.9,14.7,4.0,16.5,7.5,16.4,6.2,13.9,5.6,9.3,0.87131,0.68542
sp|Q9DBC3|CMTR1_MOUSE,Cmtr1,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 OS=Mus musculus OX=10090 GN=Cmtr1 PE=1 SV=1,1,10.1,10.5,10.3,9.4,11.9,9.4,10.2,10.2,9.1,8.9,0.12475,0.39658
tr|H9KV00|H9KV00_MOUSE,Son,Protein SON OS=Mus musculus OX=10090 GN=Son PE=1 SV=1,7,9.7,10.2,9.1,11.1,12.1,9.9,8.6,9.1,10.1,10.0,0.18419,0.43234
tr|E9QK82|E9QK82_MOUSE,Mpz,Myelin protein P0 OS=Mus musculus OX=10090 GN=Mpz PE=1 SV=1,5,6.3,15.9,5.4,4.1,8.4,5.0,15.2,11.0,12.7,16.0,0.20623,0.44252
tr|E9QKY4|E9QKY4_MOUSE,Fgd5,"FYVE, RhoGEF and PH domain-containing protein 5 OS=Mus musculus OX=10090 GN=Fgd5 PE=1 SV=1",3,9.9,10.0,8.9,11.1,9.0,10.5,10.7,10.3,8.9,10.6,0.44263,0.54691
