,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q3UG98|NAT9_MOUSE,Nat9,N-acetyltransferase 9 OS=Mus musculus OX=10090 GN=Nat9 PE=1 SV=2,1,5.3,8.9,10.1,10.9,10.2,9.8,11.9,9.6,12.0,11.4,0.14997,0.72383
tr|F8VPN7|F8VPN7_MOUSE,Dock9,Dedicator of cytokinesis protein 9 OS=Mus musculus OX=10090 GN=Dock9 PE=1 SV=1,1,11.8,10.3,9.3,9.6,10.9,8.6,9.1,12.5,9.8,8.0,0.41677,0.82789
tr|A0A3B2WCL5|A0A3B2WCL5_MOUSE,Ranbp3,"RAN binding protein 3, isoform CRA_i OS=Mus musculus OX=10090 GN=Ranbp3 PE=1 SV=1",3,8.5,12.4,8.4,12.5,9.6,7.8,10.6,9.6,11.3,9.3,0.61727,0.87037
sp|Q60597|ODO1_MOUSE,Ogdh,"2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ogdh PE=1 SV=3",66,10.6,8.4,9.7,10.4,10.3,10.7,10.0,10.9,9.1,10.0,0.63418,0.87339
tr|B2RXT3|B2RXT3_MOUSE,Ogdhl,Ogdhl protein OS=Mus musculus OX=10090 GN=Ogdhl PE=1 SV=1,37,10.1,9.1,10.0,9.8,10.0,11.2,9.1,10.7,9.0,11.0,0.42577,0.82953
sp|Q99JB2|STML2_MOUSE,Stoml2,"Stomatin-like protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Stoml2 PE=1 SV=1",3,8.2,11.5,9.4,10.2,8.6,10.0,9.7,10.2,11.8,10.4,0.27017,0.78799
sp|P39447|ZO1_MOUSE,Tjp1,Tight junction protein ZO-1 OS=Mus musculus OX=10090 GN=Tjp1 PE=1 SV=2,14,9.5,10.3,10.5,10.3,10.0,9.7,9.5,9.6,10.7,9.9,0.39855,0.82437
tr|A0A3B2W7V8|A0A3B2W7V8_MOUSE,Tjp2,Tight junction protein ZO-2 OS=Mus musculus OX=10090 GN=Tjp2 PE=1 SV=1,5,9.4,9.8,10.7,10.3,10.0,10.0,10.1,9.2,8.7,11.7,0.86763,0.90419
tr|G5E902|G5E902_MOUSE,Slc25a3,"MCG10343, isoform CRA_b OS=Mus musculus OX=10090 GN=Slc25a3 PE=1 SV=1",41,11.6,8.0,10.1,9.9,10.5,11.1,10.3,10.0,9.5,9.1,0.99829,0.91568
sp|Q9D1C3|PREY_MOUSE,Pyurf,"Protein preY, mitochondrial OS=Mus musculus OX=10090 GN=Pyurf PE=1 SV=1",3,12.1,8.6,7.5,11.3,8.2,8.6,10.9,12.9,11.1,8.8,0.46815,0.83646
sp|P32507|NECT2_MOUSE,Nectin2,Nectin-2 OS=Mus musculus OX=10090 GN=Nectin2 PE=1 SV=2,2,9.6,6.2,10.4,10.1,13.4,12.9,11.3,8.9,6.4,10.9,0.93431,0.91042
sp|Q7TSE6|ST38L_MOUSE,Stk38l,Serine/threonine-protein kinase 38-like OS=Mus musculus OX=10090 GN=Stk38l PE=1 SV=2,3,9.9,10.3,9.4,11.4,9.3,10.2,10.7,9.8,9.8,9.2,0.77438,0.89388
sp|Q8VHK9|DHX36_MOUSE,Dhx36,ATP-dependent DNA/RNA helicase DHX36 OS=Mus musculus OX=10090 GN=Dhx36 PE=1 SV=2,2,9.2,9.6,10.4,10.9,9.8,10.6,10.4,9.6,10.7,8.8,0.95378,0.91209
sp|Q9ESE1|LRBA_MOUSE,Lrba,Lipopolysaccharide-responsive and beige-like anchor protein OS=Mus musculus OX=10090 GN=Lrba PE=1 SV=1,2,8.5,10.3,10.6,10.1,10.3,9.5,8.6,11.0,11.8,9.4,0.92151,0.90929
sp|Q80ZW2|THEM6_MOUSE,Them6,Protein THEM6 OS=Mus musculus OX=10090 GN=Them6 PE=1 SV=1,1,9.1,9.8,9.4,8.8,12.0,10.8,11.2,6.3,8.4,14.3,0.81101,0.89819
tr|E9PWG2|E9PWG2_MOUSE,Trappc8,Trafficking protein particle complex 8 OS=Mus musculus OX=10090 GN=Trappc8 PE=1 SV=1,3,10.1,9.3,10.8,10.1,11.2,9.3,10.0,9.6,9.2,10.5,0.20122,0.75265
sp|Q9CQ65|MTAP_MOUSE,Mtap,S-methyl-5'-thioadenosine phosphorylase OS=Mus musculus OX=10090 GN=Mtap PE=1 SV=1,16,9.7,9.3,10.9,9.5,10.2,10.2,9.6,9.6,9.7,11.4,0.65364,0.87670
tr|Q544X6|Q544X6_MOUSE,Fech,Ferrochelatase OS=Mus musculus OX=10090 GN=Fech PE=1 SV=1,17,10.6,8.0,9.1,10.7,10.1,9.8,11.1,11.3,10.3,8.9,0.40478,0.82561
sp|O89103|C1QR1_MOUSE,Cd93,Complement component C1q receptor OS=Mus musculus OX=10090 GN=Cd93 PE=1 SV=1,10,10.8,10.3,10.3,11.3,9.1,8.3,10.4,10.0,10.5,8.9,0.24739,0.77817
sp|Q6NVE8|WDR44_MOUSE,Wdr44,WD repeat-containing protein 44 OS=Mus musculus OX=10090 GN=Wdr44 PE=1 SV=1,2,8.2,13.1,10.3,11.5,8.2,9.4,8.7,10.1,10.0,10.6,0.62966,0.87260
tr|G3UXW9|G3UXW9_MOUSE,Gps1,COP9 signalosome complex subunit 1 OS=Mus musculus OX=10090 GN=Gps1 PE=1 SV=1,3,9.8,9.0,10.6,10.8,11.2,10.1,9.8,9.4,8.9,10.5,0.31390,0.80332
tr|E9QNY8|E9QNY8_MOUSE,Sacs,Sacsin OS=Mus musculus OX=10090 GN=Sacs PE=1 SV=1,2,9.9,10.9,9.0,10.5,12.5,10.7,8.2,10.7,8.3,9.3,0.19731,0.75004
sp|Q9JI90|RNF14_MOUSE,Rnf14,E3 ubiquitin-protein ligase RNF14 OS=Mus musculus OX=10090 GN=Rnf14 PE=1 SV=2,1,9.1,10.6,9.3,10.1,11.3,9.8,10.6,9.2,8.1,11.9,0.83264,0.90057
tr|A0A1D5RLQ9|A0A1D5RLQ9_MOUSE,Cdc42bpa,Non-specific serine/threonine protein kinase OS=Mus musculus OX=10090 GN=Cdc42bpa PE=1 SV=1,1,12.7,8.7,9.7,8.7,10.6,8.2,11.1,9.1,9.6,11.5,0.85228,0.90264
sp|Q7TT50|MRCKB_MOUSE,Cdc42bpb,Serine/threonine-protein kinase MRCK beta OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=2,5,10.2,10.5,9.9,11.3,9.0,8.7,10.4,9.6,10.7,9.8,0.51875,0.84946
sp|Q80UW5|MRCKG_MOUSE,Cdc42bpg,Serine/threonine-protein kinase MRCK gamma OS=Mus musculus OX=10090 GN=Cdc42bpg PE=1 SV=2,1,9.3,9.7,12.8,9.4,10.4,10.7,8.3,8.8,9.8,10.8,0.45195,0.83395
sp|Q9JLV5|CUL3_MOUSE,Cul3,Cullin-3 OS=Mus musculus OX=10090 GN=Cul3 PE=1 SV=1,11,10.4,9.7,11.0,10.2,10.3,9.6,9.8,9.5,9.8,9.7,0.03126,0.52178
sp|P54265|DMPK_MOUSE,Dmpk,Myotonin-protein kinase OS=Mus musculus OX=10090 GN=Dmpk PE=1 SV=1,1,12.9,9.7,10.4,8.7,8.8,12.9,8.5,9.4,7.9,10.7,0.84936,0.90233
sp|Q99L43|CDS2_MOUSE,Cds2,Phosphatidate cytidylyltransferase 2 OS=Mus musculus OX=10090 GN=Cds2 PE=1 SV=1,3,9.1,11.1,10.2,10.0,10.4,11.3,8.6,10.2,9.2,9.8,0.54930,0.85663
tr|A0A0R4J0J8|A0A0R4J0J8_MOUSE,Specc1l,Cytospin-A OS=Mus musculus OX=10090 GN=Specc1l PE=1 SV=1,2,8.4,10.1,9.9,9.3,10.6,10.3,8.2,10.8,11.6,10.9,0.33265,0.80880
sp|P26043|RADI_MOUSE,Rdx,Radixin OS=Mus musculus OX=10090 GN=Rdx PE=1 SV=3,19,8.6,11.6,9.2,11.2,9.1,11.1,8.8,11.1,8.9,10.5,0.85574,0.90299
sp|P26041|MOES_MOUSE,Msn,Moesin OS=Mus musculus OX=10090 GN=Msn PE=1 SV=3,30,9.4,11.4,9.8,10.7,9.0,9.5,10.0,10.0,10.4,9.8,0.83110,0.90040
sp|Q8CJ40|CROCC_MOUSE,Crocc,Rootletin OS=Mus musculus OX=10090 GN=Crocc PE=1 SV=2,1,8.7,11.8,10.8,14.1,11.4,8.8,6.6,10.9,8.0,9.0,0.04293,0.57300
sp|P26040|EZRI_MOUSE,Ezr,Ezrin OS=Mus musculus OX=10090 GN=Ezr PE=1 SV=3,17,10.9,9.2,10.9,10.1,11.1,9.6,9.6,9.3,9.1,10.2,0.07389,0.64891
sp|B7ZMP1|XPP3_MOUSE,Xpnpep3,Xaa-Pro aminopeptidase 3 OS=Mus musculus OX=10090 GN=Xpnpep3 PE=1 SV=1,6,10.6,8.6,10.7,9.9,11.4,10.2,9.1,9.8,9.5,10.3,0.41616,0.82778
sp|O35685|NUDC_MOUSE,Nudc,Nuclear migration protein nudC OS=Mus musculus OX=10090 GN=Nudc PE=1 SV=1,9,9.6,11.1,10.7,10.4,9.7,8.9,9.1,9.7,10.1,10.6,0.17179,0.73459
sp|Q8VE88|F1142_MOUSE,Fam114a2,Protein FAM114A2 OS=Mus musculus OX=10090 GN=Fam114a2 PE=1 SV=2,4,9.2,10.8,10.6,10.4,9.5,9.6,9.9,10.0,10.2,9.8,0.56948,0.86101
sp|Q9EPB4|ASC_MOUSE,Pycard,Apoptosis-associated speck-like protein containing a CARD OS=Mus musculus OX=10090 GN=Pycard PE=1 SV=1,7,9.8,10.7,11.4,10.5,9.6,8.6,10.4,8.8,9.2,11.0,0.20602,0.75575
tr|A0A1L1SV73|A0A1L1SV73_MOUSE,Usp47,Ubiquitin carboxyl-terminal hydrolase 47 OS=Mus musculus OX=10090 GN=Usp47 PE=1 SV=1,4,10.0,9.3,10.9,10.0,9.8,11.2,8.9,9.6,9.2,11.0,0.98487,0.91463
tr|Q9DBK7|Q9DBK7_MOUSE,Uba7,"MCG18845, isoform CRA_d OS=Mus musculus OX=10090 GN=Uba7 PE=1 SV=1",2,9.5,8.0,9.2,9.6,8.9,9.3,9.3,9.1,18.0,9.1,0.34539,0.81223
sp|Q8C878|UBA3_MOUSE,Uba3,NEDD8-activating enzyme E1 catalytic subunit OS=Mus musculus OX=10090 GN=Uba3 PE=1 SV=2,9,10.2,10.3,10.8,10.1,10.7,9.9,9.1,9.2,9.9,9.7,0.00436,0.26546
sp|P60670|NPL4_MOUSE,Nploc4,Nuclear protein localization protein 4 homolog OS=Mus musculus OX=10090 GN=Nploc4 PE=1 SV=3,13,9.3,9.9,11.4,9.3,10.2,9.7,9.5,9.8,10.0,11.0,0.90650,0.90792
sp|Q9D1H7|GET4_MOUSE,Get4,Golgi to ER traffic protein 4 homolog OS=Mus musculus OX=10090 GN=Get4 PE=1 SV=2,3,11.1,8.8,11.5,9.5,9.6,9.5,10.9,8.7,9.0,11.5,0.84099,0.90146
sp|Q6DFW4|NOP58_MOUSE,Nop58,Nucleolar protein 58 OS=Mus musculus OX=10090 GN=Nop58 PE=1 SV=1,4,9.9,10.4,10.6,10.2,9.6,10.4,9.3,9.8,8.4,11.4,0.62975,0.87261
sp|Q8CHS7|DRS7C_MOUSE,Dhrs7c,Dehydrogenase/reductase SDR family member 7C OS=Mus musculus OX=10090 GN=Dhrs7c PE=1 SV=3,15,11.2,9.6,10.3,9.9,8.8,11.4,10.3,9.4,8.8,10.1,0.92691,0.90977
sp|Q61510|TRI25_MOUSE,Trim25,E3 ubiquitin/ISG15 ligase TRIM25 OS=Mus musculus OX=10090 GN=Trim25 PE=1 SV=2,2,9.3,10.4,11.4,9.1,9.9,9.4,9.4,9.2,11.6,10.3,0.94570,0.91140
sp|Q8CJ53|CIP4_MOUSE,Trip10,Cdc42-interacting protein 4 OS=Mus musculus OX=10090 GN=Trip10 PE=1 SV=2,11,10.0,9.8,10.2,9.8,9.7,10.5,9.9,10.5,9.3,10.3,0.50812,0.84679
sp|B1AR13|CISD3_MOUSE,Cisd3,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Cisd3 PE=1 SV=1",4,10.7,9.1,9.7,10.3,9.7,9.8,10.0,10.5,11.5,8.8,0.70707,0.88494
sp|Q9CR68|UCRI_MOUSE,Uqcrfs1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrfs1 PE=1 SV=1",34,10.5,8.9,10.3,10.1,10.1,10.3,10.4,10.2,9.7,9.5,0.96107,0.91270
sp|Q9JJZ4|UB2J1_MOUSE,Ube2j1,Ubiquitin-conjugating enzyme E2 J1 OS=Mus musculus OX=10090 GN=Ube2j1 PE=1 SV=2,1,9.2,11.7,10.5,10.4,8.5,9.2,9.9,9.2,11.3,10.0,0.83261,0.90057
sp|P26231|CTNA1_MOUSE,Ctnna1,Catenin alpha-1 OS=Mus musculus OX=10090 GN=Ctnna1 PE=1 SV=1,32,10.2,8.5,10.0,9.9,9.3,10.2,10.9,9.5,11.3,10.3,0.08191,0.66136
tr|E0CXB9|E0CXB9_MOUSE,Ctnna2,Catenin alpha-2 OS=Mus musculus OX=10090 GN=Ctnna2 PE=1 SV=1,7,9.3,9.1,10.5,10.3,9.6,9.5,10.6,9.8,11.5,9.8,0.30670,0.80106
sp|Q65CL1|CTNA3_MOUSE,Ctnna3,Catenin alpha-3 OS=Mus musculus OX=10090 GN=Ctnna3 PE=1 SV=2,31,9.2,7.8,8.6,10.1,10.5,12.1,10.6,10.8,9.4,10.8,0.05203,0.60191
sp|Q9CZD3|GARS_MOUSE,Gars,Glycine--tRNA ligase OS=Mus musculus OX=10090 GN=Gars PE=1 SV=1,10,10.5,10.0,11.5,9.3,10.4,9.0,9.8,9.0,10.0,10.6,0.17680,0.73672
sp|Q9DCU6|RM04_MOUSE,Mrpl4,"39S ribosomal protein L4, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl4 PE=1 SV=1",8,12.7,8.3,9.9,10.4,10.8,10.0,10.1,9.4,9.1,9.1,0.30516,0.80057
sp|Q9R0Y5|KAD1_MOUSE,Ak1,Adenylate kinase isoenzyme 1 OS=Mus musculus OX=10090 GN=Ak1 PE=1 SV=1,34,11.2,9.1,9.5,11.0,9.9,9.5,9.2,11.8,10.3,8.7,0.74596,0.89028
sp|Q6PD24|AN13D_MOUSE,Ankrd13d,Ankyrin repeat domain-containing protein 13D OS=Mus musculus OX=10090 GN=Ankrd13d PE=1 SV=2,1,9.6,6.5,9.0,11.2,10.0,13.6,10.6,8.8,8.7,12.0,0.25814,0.78299
sp|Q99NH0|ANR17_MOUSE,Ankrd17,Ankyrin repeat domain-containing protein 17 OS=Mus musculus OX=10090 GN=Ankrd17 PE=1 SV=2,2,9.8,8.8,10.6,11.0,10.0,9.5,10.9,9.7,9.3,10.3,0.91000,0.90825
tr|F6SI14|F6SI14_MOUSE,Ankhd1,Ankyrin repeat and KH domain-containing 1 (Fragment) OS=Mus musculus OX=10090 GN=Ankhd1 PE=1 SV=1,1,9.4,11.5,15.3,8.2,10.3,13.3,7.5,6.8,7.3,10.4,0.30890,0.80176
tr|E9QKB2|E9QKB2_MOUSE,Habp4,Intracellular hyaluronan-binding protein 4 OS=Mus musculus OX=10090 GN=Habp4 PE=1 SV=1,1,8.6,10.1,10.8,9.5,10.3,9.3,9.4,10.5,11.3,10.2,0.66018,0.87777
sp|Q78HU7|GLPC_MOUSE,Gypc,Glycophorin-C OS=Mus musculus OX=10090 GN=Gypc PE=1 SV=2,1,12.6,10.2,10.8,10.9,11.8,6.9,12.0,8.5,8.9,7.3,0.04285,0.57272
sp|Q61239|FNTA_MOUSE,Fnta,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Mus musculus OX=10090 GN=Fnta PE=1 SV=1,3,10.3,9.7,11.9,9.3,10.5,9.1,9.1,9.5,10.1,10.6,0.25270,0.78059
sp|Q8BW96|KCC1D_MOUSE,Camk1d,Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus OX=10090 GN=Camk1d PE=1 SV=2,1,12.5,12.1,9.4,11.3,9.3,8.9,8.6,8.2,9.0,10.7,0.05032,0.59709
sp|Q91YS8|KCC1A_MOUSE,Camk1,Calcium/calmodulin-dependent protein kinase type 1 OS=Mus musculus OX=10090 GN=Camk1 PE=1 SV=1,2,10.8,10.7,9.5,10.8,11.6,9.8,8.1,9.8,9.7,9.3,0.02165,0.46042
sp|Q99JI4|PSMD6_MOUSE,Psmd6,26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus OX=10090 GN=Psmd6 PE=1 SV=1,7,9.3,10.1,10.7,10.3,10.2,9.6,10.1,9.7,10.5,9.4,0.47400,0.83756
sp|Q6DYE8|ENPP3_MOUSE,Enpp3,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3 OS=Mus musculus OX=10090 GN=Enpp3 PE=1 SV=2,3,5.6,13.7,13.2,10.3,8.0,7.4,9.0,10.6,9.5,12.7,0.87014,0.90444
sp|Q8BHF7|PGPS1_MOUSE,Pgs1,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Pgs1 PE=1 SV=1",2,9.9,8.4,10.5,10.9,8.9,11.6,10.9,9.3,8.5,11.3,0.46965,0.83668
sp|Q9DC70|NDUS7_MOUSE,Ndufs7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs7 PE=1 SV=1",10,12.1,8.0,10.2,10.5,11.6,10.5,10.1,9.0,8.7,9.2,0.24848,0.77868
sp|Q8BH95|ECHM_MOUSE,Echs1,"Enoyl-CoA hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Echs1 PE=1 SV=1",32,10.3,8.4,9.7,10.0,10.1,10.4,10.5,10.6,10.3,9.6,0.16563,0.73181
tr|V9GWW6|V9GWW6_MOUSE,Mlip,Muscular LMNA-interacting protein OS=Mus musculus OX=10090 GN=Mlip PE=1 SV=1,10,10.2,10.2,9.0,10.7,9.5,10.1,9.5,10.8,10.6,9.4,0.67711,0.88046
tr|V9GXX2|V9GXX2_MOUSE,Mlip,Muscular LMNA-interacting protein OS=Mus musculus OX=10090 GN=Mlip PE=1 SV=1,1,7.6,10.5,10.2,8.5,12.7,10.3,13.2,9.2,10.4,7.4,0.89970,0.90729
sp|P80316|TCPE_MOUSE,Cct5,T-complex protein 1 subunit epsilon OS=Mus musculus OX=10090 GN=Cct5 PE=1 SV=1,31,10.7,10.6,10.4,10.1,9.9,9.4,9.4,9.4,10.5,9.6,0.03906,0.55795
sp|P80315|TCPD_MOUSE,Cct4,T-complex protein 1 subunit delta OS=Mus musculus OX=10090 GN=Cct4 PE=1 SV=3,25,10.9,9.9,10.5,10.3,10.2,9.3,9.9,9.2,10.2,9.5,0.01645,0.41713
sp|Q8R3B1|PLCD1_MOUSE,Plcd1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Mus musculus OX=10090 GN=Plcd1 PE=1 SV=2",6,9.3,11.6,9.9,10.9,9.9,10.8,8.3,10.2,8.8,10.4,0.36518,0.81712
sp|Q7TNG8|LDHD_MOUSE,Ldhd,"Probable D-lactate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ldhd PE=1 SV=1",5,9.6,9.0,9.9,10.4,11.3,9.6,9.3,10.9,10.3,9.7,0.94243,0.91112
sp|Q921F2|TADBP_MOUSE,Tardbp,TAR DNA-binding protein 43 OS=Mus musculus OX=10090 GN=Tardbp PE=1 SV=1,13,9.6,9.6,10.8,9.7,10.7,10.7,9.5,9.3,9.2,10.7,0.65379,0.87672
sp|P57722|PCBP3_MOUSE,Pcbp3,Poly(rC)-binding protein 3 OS=Mus musculus OX=10090 GN=Pcbp3 PE=1 SV=3,7,9.1,10.3,10.6,11.1,9.8,10.8,9.2,9.9,9.6,9.7,0.43096,0.83044
sp|Q61990|PCBP2_MOUSE,Pcbp2,Poly(rC)-binding protein 2 OS=Mus musculus OX=10090 GN=Pcbp2 PE=1 SV=1,6,9.7,10.3,11.0,9.6,9.5,10.1,9.6,9.5,10.3,10.5,0.95226,0.91196
sp|P60335|PCBP1_MOUSE,Pcbp1,Poly(rC)-binding protein 1 OS=Mus musculus OX=10090 GN=Pcbp1 PE=1 SV=1,6,9.1,9.9,12.0,10.1,9.5,10.4,9.4,9.2,9.6,10.7,0.67865,0.88070
tr|A0A0R4J044|A0A0R4J044_MOUSE,Pcbp4,Poly(rC)-binding protein 4 OS=Mus musculus OX=10090 GN=Pcbp4 PE=1 SV=1,2,10.3,9.6,12.5,9.5,10.5,8.4,10.7,8.7,10.5,9.4,0.22604,0.76746
sp|Q9EPL8|IPO7_MOUSE,Ipo7,Importin-7 OS=Mus musculus OX=10090 GN=Ipo7 PE=1 SV=2,16,10.6,9.7,10.5,10.0,9.6,10.3,9.7,9.4,9.5,10.7,0.62649,0.87204
sp|Q8R307|VPS18_MOUSE,Vps18,Vacuolar protein sorting-associated protein 18 homolog OS=Mus musculus OX=10090 GN=Vps18 PE=1 SV=2,1,10.2,8.0,12.5,7.7,11.3,10.8,9.4,10.7,6.4,13.1,0.92504,0.90960
sp|Q8QZS1|HIBCH_MOUSE,Hibch,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Mus musculus OX=10090 GN=Hibch PE=1 SV=1",26,10.6,8.6,10.7,9.4,10.1,10.2,10.6,9.7,9.9,10.1,0.64529,0.87530
tr|A2A7S7|A2A7S7_MOUSE,Yars,Tyrosine--tRNA ligase OS=Mus musculus OX=10090 GN=Yars PE=1 SV=1,15,9.7,11.0,10.7,9.6,9.5,9.6,9.5,9.5,10.1,10.9,0.73127,0.88832
sp|Q91VU6|DCA11_MOUSE,Dcaf11,DDB1- and CUL4-associated factor 11 OS=Mus musculus OX=10090 GN=Dcaf11 PE=1 SV=1,1,9.0,10.6,8.7,12.0,12.2,10.2,9.0,11.0,8.1,9.3,0.28896,0.79507
sp|Q5QNQ6|OSBP2_MOUSE,Osbp2,Oxysterol-binding protein 2 OS=Mus musculus OX=10090 GN=Osbp2 PE=1 SV=1,2,10.4,8.3,11.1,11.3,10.5,10.4,9.6,10.3,9.4,8.7,0.34028,0.81088
sp|Q3B7Z2|OSBP1_MOUSE,Osbp,Oxysterol-binding protein 1 OS=Mus musculus OX=10090 GN=Osbp PE=1 SV=3,17,10.7,10.0,9.9,10.7,10.5,10.4,9.2,10.2,9.4,9.0,0.06588,0.63409
tr|E9QP49|E9QP49_MOUSE,Ehbp1l1,EH domain-binding protein 1-like protein 1 OS=Mus musculus OX=10090 GN=Ehbp1l1 PE=1 SV=1,20,9.4,10.2,10.4,10.2,9.2,10.0,10.0,10.6,10.0,9.9,0.46025,0.83526
tr|A0A087WQ31|A0A087WQ31_MOUSE,Clasp1,CLIP-associating protein 1 OS=Mus musculus OX=10090 GN=Clasp1 PE=1 SV=1,13,9.8,9.8,11.1,10.0,10.4,9.7,9.7,9.0,10.4,10.2,0.22604,0.76746
tr|A0A087WNW8|A0A087WNW8_MOUSE,Clasp1,CLIP-associating protein 1 OS=Mus musculus OX=10090 GN=Clasp1 PE=1 SV=2,1,12.4,9.0,9.5,12.4,10.3,7.4,8.5,10.7,11.2,8.4,0.19109,0.74571
tr|Q08EB5|Q08EB5_MOUSE,Clasp2,CLIP-associating protein 2 OS=Mus musculus OX=10090 GN=Clasp2 PE=1 SV=1,7,9.7,10.3,10.7,9.9,10.0,10.0,9.3,9.2,10.1,10.7,0.44308,0.83250
sp|Q8BJ71|NUP93_MOUSE,Nup93,Nuclear pore complex protein Nup93 OS=Mus musculus OX=10090 GN=Nup93 PE=1 SV=1,11,10.0,9.5,10.8,10.1,10.3,10.1,10.0,9.5,9.5,10.3,0.39926,0.82452
sp|Q7TSV4|PGM2_MOUSE,Pgm2,Phosphoglucomutase-2 OS=Mus musculus OX=10090 GN=Pgm2 PE=1 SV=1,9,10.0,11.0,11.0,10.3,9.9,9.1,9.9,9.3,9.5,9.9,0.01593,0.41356
sp|Q9CRY7|GDPD1_MOUSE,Gdpd1,Lysophospholipase D GDPD1 OS=Mus musculus OX=10090 GN=Gdpd1 PE=1 SV=1,3,10.8,10.6,11.1,9.0,9.5,11.0,9.4,9.0,9.8,9.7,0.40364,0.82539
tr|A2AEM2|A2AEM2_MOUSE,Clcc1,"Chloride channel CLIC-like 1, isoform CRA_a OS=Mus musculus OX=10090 GN=Clcc1 PE=1 SV=1",1,9.5,10.6,9.7,9.8,10.3,10.1,8.6,10.8,11.4,9.1,0.98151,0.91436
tr|A0A0G2JE26|A0A0G2JE26_MOUSE,Antxr2,Anthrax toxin receptor OS=Mus musculus OX=10090 GN=Antxr2 PE=1 SV=1,3,10.1,10.0,10.6,9.5,9.9,10.8,9.1,10.1,9.2,10.8,0.90797,0.90806
sp|Q99MN9|PCCB_MOUSE,Pccb,"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Pccb PE=1 SV=2",32,10.4,8.1,9.1,10.4,10.8,11.3,10.3,10.7,9.0,9.9,0.46422,0.83586
sp|Q8R1I1|QCR9_MOUSE,Uqcr10,Cytochrome b-c1 complex subunit 9 OS=Mus musculus OX=10090 GN=Uqcr10 PE=1 SV=1,12,10.8,8.4,9.6,11.2,10.5,13.1,9.8,10.2,7.8,8.7,0.85079,0.90248
sp|Q6NZB0|DNJC8_MOUSE,Dnajc8,DnaJ homolog subfamily C member 8 OS=Mus musculus OX=10090 GN=Dnajc8 PE=1 SV=2,3,9.8,10.1,9.8,10.6,9.7,9.7,9.8,10.5,11.2,8.9,0.97833,0.91410
sp|Q9CZ30|OLA1_MOUSE,Ola1,Obg-like ATPase 1 OS=Mus musculus OX=10090 GN=Ola1 PE=1 SV=1,19,10.6,9.6,11.3,9.1,10.1,9.5,10.3,9.0,10.3,10.3,0.57087,0.86130
sp|Q01853|TERA_MOUSE,Vcp,Transitional endoplasmic reticulum ATPase OS=Mus musculus OX=10090 GN=Vcp PE=1 SV=4,40,10.4,8.9,10.2,10.6,10.1,10.1,10.4,9.8,9.6,9.8,0.78386,0.89503
sp|Q3UMC0|AFG2H_MOUSE,Spata5,ATPase family protein 2 homolog OS=Mus musculus OX=10090 GN=Spata5 PE=1 SV=2,3,10.0,9.5,11.1,10.1,10.0,10.1,10.5,9.6,8.9,10.2,0.50128,0.84503
sp|O88492|PLIN4_MOUSE,Plin4,Perilipin-4 OS=Mus musculus OX=10090 GN=Plin4 PE=1 SV=2,40,9.4,10.8,10.4,9.7,10.0,10.5,8.6,10.3,9.8,10.6,0.86187,0.90362
sp|Q9Z0G0|GIPC1_MOUSE,Gipc1,PDZ domain-containing protein GIPC1 OS=Mus musculus OX=10090 GN=Gipc1 PE=1 SV=1,1,10.8,6.7,10.2,8.8,7.8,12.0,11.2,10.1,13.5,8.9,0.06836,0.63897
sp|Q9JLJ2|AL9A1_MOUSE,Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh9a1 PE=1 SV=1,15,8.6,8.1,8.6,10.0,11.3,11.3,10.5,10.3,11.0,10.1,0.08789,0.66941
sp|Q9WV35|ABEC2_MOUSE,Apobec2,C->U-editing enzyme APOBEC-2 OS=Mus musculus OX=10090 GN=Apobec2 PE=1 SV=1,7,11.3,8.6,10.5,10.3,10.8,10.8,9.1,9.7,9.1,9.9,0.33380,0.80912
