,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|O35744|CHIL3_MOUSE,Chil3,Chitinase-like protein 3 OS=Mus musculus OX=10090 GN=Chil3 PE=1 SV=2,6,4.2,4.5,4.1,3.3,3.2,11.4,13.8,19.5,19.8,16.1,0.00141,0.09784
sp|O88492|PLIN4_MOUSE,Plin4,Perilipin-4 OS=Mus musculus OX=10090 GN=Plin4 PE=1 SV=2,4,3.9,2.4,3.3,3.2,5.9,23.8,26.7,11.8,9.8,9.2,0.02689,0.17844
sp|Q8VI47|MRP2_MOUSE,Abcc2,Canalicular multispecific organic anion transporter 1 OS=Mus musculus OX=10090 GN=Abcc2 PE=1 SV=2,27,9.4,10.2,9.8,9.9,11.2,10.0,8.9,11.5,9.4,9.7,0.68572,0.60110
sp|Q9WVM8|AADAT_MOUSE,Aadat,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Aadat PE=1 SV=1",23,12.6,10.4,13.1,12.2,11.1,7.4,8.0,7.6,9.5,8.2,0.00047,0.07588
sp|Q9JLJ2|AL9A1_MOUSE,Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh9a1 PE=1 SV=1,41,8.2,8.0,7.9,11.7,11.3,11.4,8.9,14.2,8.7,9.6,0.42773,0.50237
tr|J3QNY6|J3QNY6_MOUSE,Abcb11,Bile salt export pump OS=Mus musculus OX=10090 GN=Abcb11 PE=1 SV=1,34,9.8,10.4,9.6,10.5,10.4,9.8,9.5,11.1,9.3,9.6,0.48119,0.52507
tr|Q3U1U4|Q3U1U4_MOUSE,Gm49368,"Predicted gene, 49368 OS=Mus musculus OX=10090 GN=Gm49368 PE=1 SV=1",1,8.8,9.7,11.8,7.8,6.4,8.8,13.0,7.5,14.7,11.6,0.20650,0.37442
sp|Q11011|PSA_MOUSE,Npepps,Puromycin-sensitive aminopeptidase OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=2,26,9.3,9.7,9.4,9.6,9.6,10.8,10.4,10.7,10.4,10.1,0.00032,0.06979
tr|A0A0U1RPA0|A0A0U1RPA0_MOUSE,Plekha7,Pleckstrin homology domain-containing family A member 7 (Fragment) OS=Mus musculus OX=10090 GN=Plekha7 PE=1 SV=1,6,8.8,11.0,10.0,11.4,9.4,10.2,9.6,10.4,10.1,9.1,0.63995,0.58443
sp|Q3UIL6|PKHA7_MOUSE,Plekha7,Pleckstrin homology domain-containing family A member 7 OS=Mus musculus OX=10090 GN=Plekha7 PE=1 SV=2,2,9.1,11.0,8.9,10.6,10.1,10.3,11.0,10.0,10.3,8.6,0.89130,0.66201
tr|A7UAK5|A7UAK5_MOUSE,Pfkfb3,"6-phosphofructo-2-kinase/fructose-2, 6-biphosphatase 3 splice variant 2 OS=Mus musculus OX=10090 GN=Pfkfb3 PE=1 SV=1",2,13.6,7.6,9.5,9.6,10.0,10.6,9.6,10.1,9.3,10.1,0.88466,0.66033
tr|A0A087WRM7|A0A087WRM7_MOUSE,Pfkfb2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 OS=Mus musculus OX=10090 GN=Pfkfb2 PE=1 SV=1",2,10.9,9.6,8.8,9.6,10.3,10.3,10.2,10.0,10.0,10.4,0.40447,0.49170
sp|P70266|F261_MOUSE,Pfkfb1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 OS=Mus musculus OX=10090 GN=Pfkfb1 PE=1 SV=2",13,11.6,9.3,9.5,9.4,11.1,9.7,9.7,9.8,9.5,10.3,0.46521,0.51845
sp|Q8BHN3|GANAB_MOUSE,Ganab,Neutral alpha-glucosidase AB OS=Mus musculus OX=10090 GN=Ganab PE=1 SV=1,35,10.8,12.0,10.5,8.8,9.0,9.3,9.1,9.2,9.8,11.5,0.57318,0.56019
sp|Q8CFI0|NED4L_MOUSE,Nedd4l,E3 ubiquitin-protein ligase NEDD4-like OS=Mus musculus OX=10090 GN=Nedd4l PE=1 SV=2,7,10.9,10.5,9.4,9.8,9.5,9.6,10.0,8.8,10.1,11.4,0.96951,0.68056
sp|P46935|NEDD4_MOUSE,Nedd4,E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus OX=10090 GN=Nedd4 PE=1 SV=3,10,10.5,10.9,9.5,9.6,9.0,10.9,8.9,10.9,9.3,10.5,0.77339,0.62957
sp|A2A5Z6|SMUF2_MOUSE,Smurf2,E3 ubiquitin-protein ligase SMURF2 OS=Mus musculus OX=10090 GN=Smurf2 PE=1 SV=1,1,10.3,9.7,9.1,9.6,9.1,10.9,11.1,10.4,9.4,10.2,0.05970,0.23119
sp|Q99L27|GMPR2_MOUSE,Gmpr2,GMP reductase 2 OS=Mus musculus OX=10090 GN=Gmpr2 PE=1 SV=2,3,9.0,8.7,9.0,11.9,10.0,11.1,9.6,10.6,8.2,11.9,0.50915,0.53630
tr|Q6PGJ3|Q6PGJ3_MOUSE,L1cam,L1 cell adhesion molecule OS=Mus musculus OX=10090 GN=L1cam PE=1 SV=1,1,8.7,9.4,9.3,11.0,10.6,9.4,9.9,10.2,12.5,8.9,0.66778,0.59472
sp|Q8VED9|LEGL_MOUSE,Lgalsl,Galectin-related protein OS=Mus musculus OX=10090 GN=Lgalsl PE=1 SV=1,3,9.9,11.8,8.0,8.1,9.1,12.1,8.2,11.3,9.4,12.2,0.27384,0.42074
tr|Q504M2|Q504M2_MOUSE,Pdp2,MCG53395 OS=Mus musculus OX=10090 GN=Pdp2 PE=1 SV=1,2,9.5,10.9,10.0,9.7,10.1,9.9,9.1,10.5,9.9,10.4,0.84824,0.65084
sp|Q8BTI9|PK3CB_MOUSE,Pik3cb,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus OX=10090 GN=Pik3cb PE=1 SV=2",2,10.0,10.7,8.6,9.2,9.0,10.4,10.7,10.5,10.7,10.1,0.05074,0.21926
sp|Q7TQI3|OTUB1_MOUSE,Otub1,Ubiquitin thioesterase OTUB1 OS=Mus musculus OX=10090 GN=Otub1 PE=1 SV=2,13,11.5,10.3,10.6,9.4,9.2,9.8,9.5,10.3,9.0,10.3,0.43856,0.50719
sp|Q8K3H0|DP13A_MOUSE,Appl1,DCC-interacting protein 13-alpha OS=Mus musculus OX=10090 GN=Appl1 PE=1 SV=1,3,9.4,11.2,9.5,14.1,10.5,8.7,9.6,8.8,8.9,9.2,0.09328,0.27201
sp|Q9ER35|FN3K_MOUSE,Fn3k,Fructosamine-3-kinase OS=Mus musculus OX=10090 GN=Fn3k PE=1 SV=1,7,10.1,10.7,10.4,10.1,9.0,11.3,9.0,10.2,9.3,10.0,0.86112,0.65426
sp|A2A432|CUL4B_MOUSE,Cul4b,Cullin-4B OS=Mus musculus OX=10090 GN=Cul4b PE=1 SV=1,18,10.4,9.8,9.5,9.8,9.1,10.7,9.7,10.1,9.7,11.2,0.17266,0.34712
sp|Q3TCH7|CUL4A_MOUSE,Cul4a,Cullin-4A OS=Mus musculus OX=10090 GN=Cul4a PE=1 SV=1,13,10.4,9.2,9.2,10.4,9.9,10.9,9.4,10.5,9.4,10.7,0.39897,0.48932
tr|E9QLB8|E9QLB8_MOUSE,Coq8b,"Atypical kinase COQ8B, mitochondrial OS=Mus musculus OX=10090 GN=Coq8b PE=1 SV=1",2,9.5,15.6,8.5,8.3,9.4,10.0,8.1,9.7,9.6,11.3,0.74831,0.62185
sp|Q9DCP2|S38A3_MOUSE,Slc38a3,Sodium-coupled neutral amino acid transporter 3 OS=Mus musculus OX=10090 GN=Slc38a3 PE=1 SV=1,8,9.8,12.7,12.2,9.7,9.6,8.2,7.3,8.7,10.7,11.0,0.14127,0.31706
sp|P21956|MFGM_MOUSE,Mfge8,Lactadherin OS=Mus musculus OX=10090 GN=Mfge8 PE=1 SV=3,1,5.4,5.8,7.8,8.6,10.2,16.4,13.6,7.1,8.2,17.0,0.07616,0.25170
sp|P84104|SRSF3_MOUSE,Srsf3,Serine/arginine-rich splicing factor 3 OS=Mus musculus OX=10090 GN=Srsf3 PE=1 SV=1,6,10.2,10.2,10.4,10.7,9.6,9.9,10.1,8.8,10.5,9.6,0.23969,0.39662
sp|Q8BL97|SRSF7_MOUSE,Srsf7,Serine/arginine-rich splicing factor 7 OS=Mus musculus OX=10090 GN=Srsf7 PE=1 SV=1,8,9.9,9.5,10.4,10.6,9.5,10.2,9.9,8.6,11.0,10.5,0.89681,0.66339
sp|Q3TNA1|XYLB_MOUSE,Xylb,Xylulose kinase OS=Mus musculus OX=10090 GN=Xylb PE=1 SV=1,26,8.9,9.2,8.3,8.8,9.1,12.3,10.9,11.8,9.5,11.3,0.00646,0.13206
sp|Q5SUR0|PUR4_MOUSE,Pfas,Phosphoribosylformylglycinamidine synthase OS=Mus musculus OX=10090 GN=Pfas PE=1 SV=1,8,10.1,11.3,10.8,10.3,9.3,9.8,9.0,8.9,10.6,9.8,0.14292,0.31875
sp|Q9Z277|BAZ1B_MOUSE,Baz1b,Tyrosine-protein kinase BAZ1B OS=Mus musculus OX=10090 GN=Baz1b PE=1 SV=2,4,9.7,9.4,10.2,9.7,9.9,9.7,10.9,8.9,11.5,10.0,0.42326,0.50034
sp|P11983|TCPA_MOUSE,Tcp1,T-complex protein 1 subunit alpha OS=Mus musculus OX=10090 GN=Tcp1 PE=1 SV=3,21,9.7,10.4,8.8,11.5,9.3,10.8,9.0,10.9,9.2,10.4,0.83833,0.64817
tr|G3UWC2|G3UWC2_MOUSE,Naalad2,"N-acetylated alpha-linked acidic dipeptidase 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Naalad2 PE=1 SV=1",1,8.1,6.8,9.0,9.0,12.3,11.5,12.3,10.0,12.8,8.1,0.16701,0.34208
sp|Q9D1J1|NECP2_MOUSE,Necap2,Adaptin ear-binding coat-associated protein 2 OS=Mus musculus OX=10090 GN=Necap2 PE=1 SV=1,2,10.7,11.4,9.0,6.9,9.5,8.9,11.9,8.5,12.0,11.1,0.38506,0.48309
sp|Q9D273|MMAB_MOUSE,Mmab,Corrinoid adenosyltransferase OS=Mus musculus OX=10090 GN=Mmab PE=1 SV=1,7,12.3,10.0,11.2,11.1,10.7,8.5,6.3,10.7,10.5,8.8,0.05372,0.22352
sp|Q3UVK0|ERMP1_MOUSE,Ermp1,Endoplasmic reticulum metallopeptidase 1 OS=Mus musculus OX=10090 GN=Ermp1 PE=1 SV=2,3,10.5,9.5,8.8,7.0,9.1,10.8,14.5,9.2,10.5,10.2,0.09998,0.27898
tr|A2AH85|A2AH85_MOUSE,Eftud2,116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus OX=10090 GN=Eftud2 PE=1 SV=1,19,10.1,11.3,9.6,9.5,9.6,10.2,8.9,9.7,10.1,10.9,0.87608,0.65814
sp|P58252|EF2_MOUSE,Eef2,Elongation factor 2 OS=Mus musculus OX=10090 GN=Eef2 PE=1 SV=2,50,10.9,11.1,10.7,9.2,10.0,9.2,9.1,9.7,9.9,10.2,0.09907,0.27803
sp|Q9JKK1|STX6_MOUSE,Stx6,Syntaxin-6 OS=Mus musculus OX=10090 GN=Stx6 PE=1 SV=1,2,11.4,10.1,11.8,10.1,8.8,9.1,10.3,8.0,10.4,10.0,0.24398,0.39921
sp|Q91VA0|ACSM1_MOUSE,Acsm1,"Acyl-coenzyme A synthetase ACSM1, mitochondrial OS=Mus musculus OX=10090 GN=Acsm1 PE=1 SV=1",42,9.6,9.2,9.5,9.4,15.8,7.7,8.8,12.2,9.0,8.8,0.38087,0.48116
sp|Q8K0L3|ACSM2_MOUSE,Acsm2,"Acyl-coenzyme A synthetase ACSM2, mitochondrial OS=Mus musculus OX=10090 GN=Acsm2 PE=1 SV=1",3,11.4,11.8,13.1,11.1,10.6,6.1,10.8,7.8,10.0,7.4,0.01847,0.15908
sp|Q9Z2E1|MBD2_MOUSE,Mbd2,Methyl-CpG-binding domain protein 2 OS=Mus musculus OX=10090 GN=Mbd2 PE=2 SV=2,4,9.6,10.1,10.5,10.8,9.2,10.1,9.9,9.1,11.2,9.5,0.86824,0.65612
sp|Q9Z2D8|MBD3_MOUSE,Mbd3,Methyl-CpG-binding domain protein 3 OS=Mus musculus OX=10090 GN=Mbd3 PE=1 SV=1,1,7.3,9.2,10.4,12.2,8.8,9.0,11.0,10.5,12.3,9.2,0.43104,0.50386
sp|P14869|RLA0_MOUSE,Rplp0,60S acidic ribosomal protein P0 OS=Mus musculus OX=10090 GN=Rplp0 PE=1 SV=3,23,11.2,12.0,10.9,9.2,9.2,9.7,8.7,9.6,9.8,9.7,0.15581,0.33162
sp|Q8BWM0|PGES2_MOUSE,Ptges2,Prostaglandin E synthase 2 OS=Mus musculus OX=10090 GN=Ptges2 PE=1 SV=3,12,11.1,10.6,11.2,10.2,10.3,9.4,8.7,9.1,10.3,9.1,0.00471,0.12646
tr|E9PUF7|E9PUF7_MOUSE,Arhgef1,Rho guanine nucleotide exchange factor 1 OS=Mus musculus OX=10090 GN=Arhgef1 PE=1 SV=1,6,9.9,9.1,10.4,8.5,9.6,9.7,10.6,10.4,11.0,10.7,0.04627,0.21220
tr|G3XA17|G3XA17_MOUSE,Eif4g2,Eukaryotic translation initiation factor 4 gamma 2 OS=Mus musculus OX=10090 GN=Eif4g2 PE=1 SV=1,20,9.0,10.5,9.7,10.4,9.4,10.2,10.0,11.0,10.0,9.8,0.27362,0.42059
sp|Q99J36|THUM1_MOUSE,Thumpd1,THUMP domain-containing protein 1 OS=Mus musculus OX=10090 GN=Thumpd1 PE=1 SV=1,9,10.7,10.4,10.1,8.8,9.3,10.3,9.9,9.6,11.0,9.9,0.56277,0.55655
sp|P32261|ANT3_MOUSE,Serpinc1,Antithrombin-III OS=Mus musculus OX=10090 GN=Serpinc1 PE=1 SV=1,23,10.0,9.3,9.7,9.2,9.3,10.3,13.1,9.7,9.5,9.9,0.19722,0.36743
sp|Q99K70|RRAGC_MOUSE,Rragc,Ras-related GTP-binding protein C OS=Mus musculus OX=10090 GN=Rragc PE=1 SV=1,2,9.2,10.8,8.7,10.2,9.2,11.3,9.7,10.9,10.0,9.9,0.16515,0.34040
sp|Q9D1R9|RL34_MOUSE,Rpl34,60S ribosomal protein L34 OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=2,10,12.7,11.5,12.0,8.4,9.6,8.3,9.1,8.8,10.3,9.2,0.10247,0.28152
sp|Q8CDG3|VCIP1_MOUSE,Vcpip1,Deubiquitinating protein VCIP135 OS=Mus musculus OX=10090 GN=Vcpip1 PE=1 SV=1,22,10.7,10.5,11.7,10.4,9.5,9.0,9.4,8.6,11.2,9.0,0.08524,0.26298
tr|Q3UHP6|Q3UHP6_MOUSE,Anks1,Ankyrin repeat and SAM domain containing 1 OS=Mus musculus OX=10090 GN=Anks1 PE=1 SV=1,1,8.5,10.5,9.3,9.5,8.2,9.1,12.5,9.9,12.3,10.2,0.08836,0.26650
tr|E9QPU1|E9QPU1_MOUSE,Vwf,von Willebrand factor OS=Mus musculus OX=10090 GN=Vwf PE=1 SV=2,1,6.5,12.8,8.6,9.8,8.0,12.2,10.6,11.0,9.1,11.4,0.19390,0.36484
sp|Q61214|DYR1A_MOUSE,Dyrk1a,Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS=Mus musculus OX=10090 GN=Dyrk1a PE=1 SV=1,1,9.8,12.2,8.0,9.9,11.5,9.3,9.2,8.4,11.5,10.1,0.54043,0.54842
tr|A0A0N4SV80|A0A0N4SV80_MOUSE,Zfp638,Zinc finger protein 638 OS=Mus musculus OX=10090 GN=Zfp638 PE=1 SV=1,8,9.7,9.6,10.5,11.2,10.1,9.7,9.5,9.5,10.4,9.6,0.19322,0.36430
sp|Q9WUP4|PORED_MOUSE,Srd5a3,Polyprenol reductase OS=Mus musculus OX=10090 GN=Srd5a3 PE=1 SV=2,1,10.8,12.2,8.0,7.5,7.4,10.8,9.6,10.0,11.1,12.5,0.19365,0.36464
tr|A0A0R4J170|A0A0R4J170_MOUSE,Smarca4,Transcription activator BRG1 OS=Mus musculus OX=10090 GN=Smarca4 PE=1 SV=1,2,9.8,10.1,9.9,10.2,9.6,9.9,8.9,10.2,10.8,10.5,0.70501,0.60773
tr|A0A1W2P711|A0A1W2P711_MOUSE,Mia2,Melanoma inhibitory activity protein 2 OS=Mus musculus OX=10090 GN=Mia2 PE=1 SV=2,38,9.2,9.5,10.7,10.3,9.2,9.8,11.2,10.1,10.7,9.2,0.39587,0.48795
tr|H3BJY7|H3BJY7_MOUSE,Mia2,Melanoma inhibitory activity protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Mia2 PE=1 SV=1,1,7.6,10.1,13.5,9.8,9.1,8.4,11.8,9.4,11.7,8.5,0.95897,0.67818
sp|P46425|GSTP2_MOUSE,Gstp2,Glutathione S-transferase P 2 OS=Mus musculus OX=10090 GN=Gstp2 PE=1 SV=2,31,14.6,12.9,12.9,9.3,11.3,6.1,6.1,6.5,9.8,10.5,0.01009,0.13867
sp|P19157|GSTP1_MOUSE,Gstp1,Glutathione S-transferase P 1 OS=Mus musculus OX=10090 GN=Gstp1 PE=1 SV=2,19,13.3,12.2,13.4,10.3,12.4,6.1,6.3,6.9,9.5,9.7,0.00187,0.10475
sp|E9Q555|RN213_MOUSE,Rnf213,E3 ubiquitin-protein ligase RNF213 OS=Mus musculus OX=10090 GN=Rnf213 PE=1 SV=2,38,10.7,11.4,10.2,8.4,8.9,9.2,9.4,7.8,13.1,10.9,0.86712,0.65583
sp|Q9Z1R3|APOM_MOUSE,Apom,Apolipoprotein M OS=Mus musculus OX=10090 GN=Apom PE=1 SV=1,1,9.9,11.6,8.1,8.1,8.7,8.3,19.4,8.0,8.3,9.7,0.54800,0.55122
sp|Q8K284|TF3C1_MOUSE,Gtf3c1,General transcription factor 3C polypeptide 1 OS=Mus musculus OX=10090 GN=Gtf3c1 PE=1 SV=2,2,10.3,12.1,8.4,9.2,10.5,10.1,10.1,8.9,9.9,10.5,0.78111,0.63188
sp|Q9R0N0|GALK1_MOUSE,Galk1,Galactokinase OS=Mus musculus OX=10090 GN=Galk1 PE=1 SV=2,10,9.3,9.2,8.4,10.0,10.0,11.2,12.0,10.7,8.6,10.4,0.10888,0.28807
sp|P27659|RL3_MOUSE,Rpl3,60S ribosomal protein L3 OS=Mus musculus OX=10090 GN=Rpl3 PE=1 SV=3,24,11.1,12.6,10.8,9.6,9.2,9.4,8.3,9.6,9.8,9.6,0.09958,0.27856
tr|E9PWZ3|E9PWZ3_MOUSE,Rpl3l,Ribosomal protein L3-like OS=Mus musculus OX=10090 GN=Rpl3l PE=1 SV=1,3,10.3,13.7,9.5,10.6,8.6,10.2,8.0,10.6,9.0,9.5,0.30616,0.44157
sp|Q8BPY9|FIGL1_MOUSE,Fignl1,Fidgetin-like protein 1 OS=Mus musculus OX=10090 GN=Fignl1 PE=1 SV=1,1,9.8,10.2,8.7,9.0,12.5,8.9,10.4,11.5,10.3,8.8,0.93799,0.67334
sp|P46467|VPS4B_MOUSE,Vps4b,Vacuolar protein sorting-associated protein 4B OS=Mus musculus OX=10090 GN=Vps4b PE=1 SV=2,14,10.3,9.6,9.3,10.3,10.1,10.3,10.1,10.1,10.3,9.7,0.42884,0.50288
sp|Q8VEJ9|VPS4A_MOUSE,Vps4a,Vacuolar protein sorting-associated protein 4A OS=Mus musculus OX=10090 GN=Vps4a PE=1 SV=1,3,10.3,8.4,9.7,11.1,10.8,9.6,10.9,10.0,10.5,8.7,0.78712,0.63366
tr|V9GX40|V9GX40_MOUSE,Synrg,Synergin gamma OS=Mus musculus OX=10090 GN=Synrg PE=1 SV=1,5,10.6,9.2,10.9,11.3,11.1,8.5,9.3,10.2,10.4,8.6,0.05215,0.22131
sp|Q923B6|STEA4_MOUSE,Steap4,Metalloreductase STEAP4 OS=Mus musculus OX=10090 GN=Steap4 PE=1 SV=1,15,11.2,17.5,8.8,5.5,5.6,9.6,7.9,8.9,10.8,14.1,0.83040,0.64599
sp|A2AIL4|NDUF6_MOUSE,Ndufaf6,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 OS=Mus musculus OX=10090 GN=Ndufaf6 PE=1 SV=1",4,9.7,9.9,10.8,11.5,11.0,9.4,8.7,10.1,8.9,9.9,0.03038,0.18486
sp|Q9Z2Z6|MCAT_MOUSE,Slc25a20,Mitochondrial carnitine/acylcarnitine carrier protein OS=Mus musculus OX=10090 GN=Slc25a20 PE=1 SV=1,25,8.9,9.0,8.6,8.8,9.9,10.4,11.5,12.5,10.0,10.3,0.01080,0.13960
sp|Q9WVD5|ORNT1_MOUSE,Slc25a15,Mitochondrial ornithine transporter 1 OS=Mus musculus OX=10090 GN=Slc25a15 PE=1 SV=1,22,10.5,11.4,8.5,9.5,10.7,10.1,7.4,12.2,9.8,9.9,0.81749,0.64240
sp|O54865|GCYB1_MOUSE,Gucy1b1,Guanylate cyclase soluble subunit beta-1 OS=Mus musculus OX=10090 GN=Gucy1b1 PE=1 SV=1,6,9.5,9.7,8.2,7.8,9.1,12.4,10.7,9.5,12.7,10.3,0.01859,0.15937
sp|O89112|LANC1_MOUSE,Lancl1,Glutathione S-transferase LANCL1 OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1,6,11.9,11.2,10.0,10.7,10.3,8.6,8.2,8.9,9.9,10.1,0.00928,0.13744
tr|A2ARD6|A2ARD6_MOUSE,Kynu,Kynureninase OS=Mus musculus OX=10090 GN=Kynu PE=1 SV=1,19,11.6,9.8,10.4,11.1,10.5,9.2,8.3,9.3,8.6,11.1,0.04809,0.21517
sp|Q9CQ69|QCR8_MOUSE,Uqcrq,Cytochrome b-c1 complex subunit 8 OS=Mus musculus OX=10090 GN=Uqcrq PE=1 SV=3,5,9.7,7.5,6.9,7.7,22.6,8.9,5.5,16.4,7.5,7.2,0.63170,0.58145
tr|B1AZ46|B1AZ46_MOUSE,Baiap2,Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Mus musculus OX=10090 GN=Baiap2 PE=1 SV=1,10,10.2,10.6,9.9,9.6,9.1,10.4,9.9,10.4,10.5,9.4,0.46257,0.51735
sp|Q8CFJ7|S2545_MOUSE,Slc25a45,Solute carrier family 25 member 45 OS=Mus musculus OX=10090 GN=Slc25a45 PE=1 SV=1,8,12.6,12.6,12.5,8.0,9.6,7.5,7.5,8.4,11.6,9.7,0.12593,0.30420
sp|Q3UW53|NIBAN_MOUSE,Fam129a,Protein Niban OS=Mus musculus OX=10090 GN=Fam129a PE=1 SV=2,7,9.2,10.5,9.1,7.8,8.7,11.6,12.1,8.7,11.8,10.5,0.04513,0.21027
sp|P20108|PRDX3_MOUSE,Prdx3,"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Mus musculus OX=10090 GN=Prdx3 PE=1 SV=1",12,10.6,10.0,10.2,9.9,9.6,10.1,10.7,9.8,9.8,9.4,0.84253,0.64930
sp|Q61526|ERBB3_MOUSE,Erbb3,Receptor tyrosine-protein kinase erbB-3 OS=Mus musculus OX=10090 GN=Erbb3 PE=1 SV=2,1,12.0,10.4,11.2,12.1,3.4,10.4,12.6,7.0,11.8,9.0,0.86500,0.65527
tr|M0QWP1|M0QWP1_MOUSE,Agrn,Agrin OS=Mus musculus OX=10090 GN=Agrn PE=1 SV=1,5,8.1,8.6,9.0,8.5,8.6,13.9,13.8,9.4,10.4,9.6,0.04474,0.20959
sp|P17047|LAMP2_MOUSE,Lamp2,Lysosome-associated membrane glycoprotein 2 OS=Mus musculus OX=10090 GN=Lamp2 PE=1 SV=2,9,9.6,9.5,10.1,11.1,8.5,11.4,11.0,10.0,8.8,9.8,0.51942,0.54038
sp|Q9D0D3|PAPD1_MOUSE,Mtpap,"Poly(A) RNA polymerase, mitochondrial OS=Mus musculus OX=10090 GN=Mtpap PE=1 SV=1",5,11.0,10.8,11.0,10.3,9.1,9.2,9.5,9.1,10.2,9.9,0.08033,0.25707
sp|Q8BFR4|GNS_MOUSE,Gns,N-acetylglucosamine-6-sulfatase OS=Mus musculus OX=10090 GN=Gns PE=1 SV=1,10,9.6,8.7,11.2,10.9,10.4,9.0,11.7,9.1,9.6,9.7,0.64699,0.58708
sp|O88833|CP4AA_MOUSE,Cyp4a10,Cytochrome P450 4A10 OS=Mus musculus OX=10090 GN=Cyp4a10 PE=2 SV=2,11,5.7,2.6,5.2,15.2,15.7,14.3,14.6,14.1,4.8,7.7,0.53139,0.54501
sp|O35728|CP4AE_MOUSE,Cyp4a14,Cytochrome P450 4A14 OS=Mus musculus OX=10090 GN=Cyp4a14 PE=1 SV=1,9,0.8,0.7,1.0,9.4,7.9,20.6,22.7,26.3,4.2,6.5,0.05223,0.22143
sp|Q91WL5|CP4CA_MOUSE,Cyp4a12a,Cytochrome P450 4A12A OS=Mus musculus OX=10090 GN=Cyp4a12a PE=1 SV=2,27,11.7,4.7,9.9,15.1,11.2,9.3,12.7,6.4,7.8,11.1,0.61566,0.57567
tr|A2A974|A2A974_MOUSE,Cyp4a12b,"Cytochrome P450, family 4, subfamily a, polypeptide 12B OS=Mus musculus OX=10090 GN=Cyp4a12b PE=1 SV=1",4,12.5,6.7,8.2,21.0,14.7,8.7,10.3,3.4,6.8,7.7,0.11413,0.29330
tr|D3Z656|D3Z656_MOUSE,Synj1,Synaptojanin-1 OS=Mus musculus OX=10090 GN=Synj1 PE=1 SV=1,1,6.5,10.0,10.4,10.7,11.5,9.7,11.7,9.6,11.1,8.9,0.70233,0.60682
sp|Q9D7I5|LHPP_MOUSE,Lhpp,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Mus musculus OX=10090 GN=Lhpp PE=1 SV=1,4,9.5,8.1,8.9,11.5,10.9,9.7,12.9,10.4,9.0,8.9,0.67604,0.59768
sp|O70503|DHB12_MOUSE,Hsd17b12,Very-long-chain 3-oxoacyl-CoA reductase OS=Mus musculus OX=10090 GN=Hsd17b12 PE=1 SV=1,22,9.8,10.5,9.1,8.2,8.9,10.8,10.7,10.1,10.1,11.7,0.02639,0.17743
sp|P46061|RAGP1_MOUSE,Rangap1,Ran GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rangap1 PE=1 SV=2,13,10.4,11.1,10.5,10.4,10.0,9.3,9.3,9.2,10.1,9.7,0.00356,0.12074
sp|Q922Y1|UBXN1_MOUSE,Ubxn1,UBX domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ubxn1 PE=1 SV=1,10,10.0,10.1,10.5,10.5,10.0,9.7,9.3,9.0,10.6,10.3,0.19789,0.36794
sp|P70280|VAMP7_MOUSE,Vamp7,Vesicle-associated membrane protein 7 OS=Mus musculus OX=10090 GN=Vamp7 PE=1 SV=1,9,10.2,11.6,9.4,9.6,10.3,8.2,10.1,8.9,9.9,11.6,0.50392,0.53419
sp|P70362|UFD1_MOUSE,Ufd1,Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Mus musculus OX=10090 GN=Ufd1 PE=1 SV=2,11,9.7,9.4,9.8,9.9,10.9,9.8,9.8,11.5,9.7,9.7,0.70587,0.60802
tr|H3BKH6|H3BKH6_MOUSE,Esd,S-formylglutathione hydrolase OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1,23,9.7,8.9,9.7,10.5,9.1,10.8,10.0,10.7,9.6,10.9,0.05704,0.22792
tr|E9Q3L4|E9Q3L4_MOUSE,Ifi207,Interferon-activated gene 207 OS=Mus musculus OX=10090 GN=Ifi207 PE=1 SV=2,2,10.6,9.8,7.9,7.2,8.1,10.6,13.0,8.3,13.4,11.1,0.05629,0.22696
